"location","GEO_id","year","treat","switcher","switcher2","year_switch","multi","single","l.multi","l.single","l.total","pct_asian","pct_black","pct_hisp","pct_wnh","max.group","min.group","prop_asian_elected_past12","prop_black_elected_past12","prop_latino_elected_past12","prop_white_elected_past12","prop_min_elected_past12","H_citytract_NHW","population.th","own_rate","vacancy_rate","med_value.th","med_income.th","density"
"LANCASTER",640130,2014,0,0,0,NA,0,93,0,4.54329478227,4.54329478227,4,21.2,29.2,34.2386795061977,"white","hisp",0,0.3,0.1,0.6,0.1,0.05783987,159.092,0.593824196697093,0.0972656986611352,160.1,49.057,1661.4
"LANCASTER",640130,2015,0,0,0,NA,0,95,0,4.56434819146784,4.56434819146784,3.8,22.6,29.2,33.7658192196478,"white","hisp",0,0.333333333333333,0.0833333333333333,0.583333333333333,0.0833333333333333,0.05783987,159.774,0.579404107607752,0.090635425854201,170.6,47.225,1661.4
"LANCASTER",640130,2016,0,0,0,NA,156,91,5.05624580534831,4.52178857704904,5.51342874616498,3.9,22,29.9,33.4442001616025,"white","hisp",0,0.333333333333333,0.0833333333333333,0.583333333333333,0.0833333333333333,0.05783987,159.651,0.562317736384415,0.0898953508320467,186,47.684,1661.4
"LANCASTER",640130,2017,0,0,0,NA,0,121,0,4.80402104473326,4.80402104473326,4,22.4,30.3,32.0248824267861,"white","hisp",0,0.333333333333333,0.0833333333333333,0.583333333333333,0.0833333333333333,0.05783987,160.113,0.556591446603337,0.0976186011625727,213.1,49.314,1661.4
"LANCASTER",640130,2018,0,0,0,NA,51,102,3.95124371858143,4.63472898822964,5.03695260241363,4.2,22.9,30.7,31.1088424296326,"white","hisp",0,0.333333333333333,0.0833333333333333,0.583333333333333,0.0833333333333333,0.05783987,159.662,0.546761836160042,0.0926574758168939,242.1,52.504,1661.4
"LANCASTER",640130,2019,0,0,0,NA,51,207,3.95124371858143,5.33753807970132,5.55682806169954,4.03333333333333,22.4333333333333,30.3,32.1926416726737,"white","hisp",0.0833333333333333,0.25,0.0833333333333333,0.583333333333333,0.0833333333333333,0.05783987,159.808666666667,0.555223673049265,0.0933904759371711,213.733333333333,49.834,1661.4
"LA PALMA",640256,2010,0,0,0,NA,0,0,0,0,0,39.5,5,13.2,31.8366819561987,"white","asian",0,0,0.133333333333333,0.866666666666667,0,0.0119309,15.479,0.846040859927894,0.0273775216138329,615.5,89.788,8612.6
"LA PALMA",640256,2011,0,0,0,NA,0,0,0,0,0,40.8,4.9,11.2,30.43254376931,"white","asian",0.0666666666666667,0,0.133333333333333,0.8,0.0666666666666667,0.0119309,15.536,0.779126840609662,0.0228013029315961,587.8,84.693,8612.6
"LA PALMA",640256,2012,0,0,0,NA,12,0,2.56494935746154,0,2.56494935746154,41.4,3.4,12.9,32.2078421322399,"white","asian",0.0666666666666667,0,0.133333333333333,0.8,0.0666666666666667,0.0119309,15.608,0.762993896562801,0.0187739463601533,575.1,87.289,8612.6
"LA PALMA",640256,2013,0,0,0,NA,0,0,0,0,0,40.8,4.4,14.3,31.2034146652227,"white","asian",0.133333333333333,0,0.133333333333333,0.733333333333333,0.133333333333333,0.0119309,15.697,0.735897272088418,0.0253433933062488,568.3,85.759,8612.6
"LA PALMA",640256,2014,0,0,0,NA,0,0,0,0,0,41.2,6,15.7,28.7948831612944,"white","asian",0.133333333333333,0,0.133333333333333,0.733333333333333,0.133333333333333,0.0119309,15.791,0.718394818718649,0.013251582278481,577.3,84.026,8612.6
"LA PALMA",640256,2015,0,0,0,NA,0,0,0,0,0,40.7,7.1,14.9,28.4118166898119,"white","asian",0.2,0,0.133333333333333,0.666666666666667,0.2,0.0119309,15.842,0.671837406610105,0.0113703195451872,583,82.304,8612.6
"LA PALMA",640256,2016,0,0,0,NA,0,10,0,2.39789527279837,2.39789527279837,42.8,7.3,14.4,27.2325375773652,"white","asian",0.2,0,0.133333333333333,0.666666666666667,0.2,0.0119309,15.834,0.669684690388755,0.0231010180109632,602,83.76,8612.6
"LA PALMA",640256,2017,0,0,0,NA,0,0,0,0,0,42.1,6.9,13.5,26.4259516883774,"white","asian",0.266666666666667,0,0.0666666666666667,0.666666666666667,0.266666666666667,0.0119309,15.814,0.671379660157241,0.0261956737447906,612.2,91.024,8612.6
"LA PALMA",640256,2018,0,0,0,NA,0,0,0,0,0,42.5,6.5,13.7,25.6276616030001,"white","asian",0.266666666666667,0,0.0666666666666667,0.666666666666667,0.266666666666667,0.0119309,15.733,0.672872170863883,0.0276570525483998,634.9,98.788,8612.6
"LA PALMA",640256,2019,0,0,0,NA,0,0,0,0,0,42.4666666666667,6.9,13.8666666666667,26.4287169562475,"white","asian",0.333333333333333,0,0.0666666666666667,0.6,0.333333333333333,0.0119309,15.7936666666667,0.671312173803293,0.0256512481013846,616.366666666667,91.1906666666667,8612.6
"LA PUENTE",640340,2010,0,0,0,NA,2,9,1.09861228866811,2.30258509299405,2.484906649788,9.6,0.8,81.9,5.40985651902682,"hisp","hisp",0,0,0.857142857142857,0,0.857142857142857,0.017186949,40.075,0.639850280723643,0.0301728546588933,372.3,51.023,11445.4
"LA PUENTE",640340,2011,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,10.4,1.7,79.5,4.97785119002928,"hisp","hisp",0,0,0.857142857142857,0,0.857142857142857,0.017186949,39.957,0.625109745390694,0.0326196727933751,328.3,52.042,11445.4
"LA PUENTE",640340,2012,0,0,0,NA,5,5,1.79175946922805,1.79175946922805,2.39789527279837,11.9,1.6,79.7,4.02620786235871,"hisp","hisp",0,0,0.857142857142857,0,0.857142857142857,0.017186949,39.988,0.6210207048679,0.0394028638163908,298.2,52.886,11445.4
"LA PUENTE",640340,2013,0,0,0,NA,2,8,1.09861228866811,2.19722457733622,2.39789527279837,11,1.8,80,4.24333084018948,"hisp","hisp",0,0,0.7,0,0.7,0.017186949,40.11,0.587776722802459,0.0411599625818522,284.8,53.794,11445.4
"LA PUENTE",640340,2014,0,0,0,NA,0,8,0,2.19722457733622,2.19722457733622,11.4,2,80.7,3.62153586832581,"hisp","hisp",0,0,0.7,0,0.7,0.017186949,40.342,0.584337199771491,0.047104901026781,293.5,54.66,11445.4
"LA PUENTE",640340,2015,0,0,0,NA,0,0,0,0,0,12.3,1.8,80.6,3.0101738443303,"hisp","hisp",0,0,0.75,0,0.75,0.017186949,40.496,0.601444972288203,0.0430915828480678,320.3,56.512,11445.4
"LA PUENTE",640340,2016,0,0,0,NA,0,6,0,1.94591014905531,1.94591014905531,12.8,1.4,80.7,3.26862123613312,"hisp","hisp",0,0,0.75,0,0.75,0.017186949,40.384,0.590472646073688,0.0431389093977429,343,57.174,11445.4
"LA PUENTE",640340,2017,0,0,0,NA,0,5,0,1.79175946922805,1.79175946922805,12.6,1.6,80.3,3.40659068997058,"hisp","hisp",0,0,0.666666666666667,0,0.666666666666667,0.017186949,40.451,0.58863456202933,0.0376470588235294,364.3,60.019,11445.4
"LA PUENTE",640340,2018,0,0,0,NA,4,41,1.6094379124341,3.73766961828337,3.8286413964891,13.6,1.5,78.8,3.4419390086421,"hisp","hisp",0,0,0.615384615384615,0,0.615384615384615,0.017186949,40.268,0.591587854654057,0.0348042262274705,391.2,61.054,11445.4
"LA PUENTE",640340,2019,0,0,0,NA,0,18,0,2.94443897916644,2.94443897916644,13,1.5,79.9333333333333,3.37238364491527,"hisp","hisp",0,0,0.666666666666667,0,0.666666666666667,0.017186949,40.3676666666667,0.590231687585692,0.0385300648162476,366.166666666667,59.4156666666667,11445.4
"LA QUINTA",640354,2010,0,0,0,NA,0,79,0,4.38202663467388,4.38202663467388,3.1,1.9,20.7,62.3902863071703,"white","none",0,0,0,1,NA,0.13153307,35.661,0.738061187291439,0.344248127520645,448.6,75.358,1066.9
"LA QUINTA",640354,2011,0,0,0,NA,0,41,0,3.73766961828337,3.73766961828337,2.5,1.5,21,63.7814207650273,"white","none",0,0,0,1,NA,0.13153307,36.6,0.737190716006131,0.361244452495245,396.6,77.79,1066.9
"LA QUINTA",640354,2012,0,0,0,NA,176,55,5.17614973257383,4.02535169073515,5.44673737166631,2,1.6,21.7,63.7873843026055,"white","none",0,0,0,1,NA,0.13153307,37.382,0.712849790929559,0.368371130464775,366.8,72.099,1066.9
"LA QUINTA",640354,2013,0,0,0,NA,134,116,4.90527477843843,4.76217393479776,5.52545293913178,2.4,1.3,21.9,62.5876605468442,"white","none",0,0,0,1,NA,0.13153307,38.073,0.685126207459269,0.37635126674736,348.4,67.723,1066.9
"LA QUINTA",640354,2014,0,0,0,NA,8,174,2.19722457733622,5.16478597392351,5.20948615284142,2.2,2.1,23.2,60.372930314128,"white","none",0,0,0,1,NA,0.13153307,38.774,0.663798227252759,0.37255969836615,343.2,71.074,1066.9
"LA QUINTA",640354,2015,0,0,0,NA,16,173,2.83321334405622,5.15905529921453,5.24702407216049,2.7,1.1,23.3,60.5862446248187,"white","none",0,0,0.0833333333333333,0.916666666666667,NA,0.13153307,39.301,0.658991228070175,0.369533678756477,349.4,71.091,1066.9
"LA QUINTA",640354,2016,0,0,0,NA,0,102,0,4.63472898822964,4.63472898822964,3,1.8,24,58.6216426722947,"white","none",0,0,0.0833333333333333,0.916666666666667,NA,0.13153307,39.801,0.638382515862625,0.371591237262263,360.9,71.338,1066.9
"LA QUINTA",640354,2017,0,0,0,NA,0,113,0,4.7361984483945,4.7361984483945,3.1,2.1,24,58.1317454410123,"white","none",0,0,0.166666666666667,0.833333333333333,NA,0.13153307,40.305,0.659746910971335,0.38198859005705,376.1,76.131,1066.9
"LA QUINTA",640354,2018,0,0,0,NA,74,127,4.31748811353631,4.85203026391962,5.30826769740121,3.2,2.1,23.6,57.9525353773585,"white","none",0,0,0.166666666666667,0.833333333333333,NA,0.13153307,40.704,0.663835548990645,0.383327367458139,386.2,79.889,1066.9
"LA QUINTA",640354,2019,0,0,0,NA,0,139,0,4.9416424226093,4.9416424226093,3.1,2,23.8666666666667,58.2353078302218,"white","none",0,0,0.25,0.75,NA,0.13153307,40.27,0.653988325274868,0.378969064925818,374.4,75.786,1066.9
"LARKSPUR",640438,2010,0,0,0,NA,0,6,0,1.94591014905531,1.94591014905531,3.6,1.9,8.1,84.3358183666554,"white","none",0.142857142857143,0,0,0.857142857142857,NA,0.030562818,11.804,0.562274832732887,0.0421968110806893,966.7,83.24,3940
"LARKSPUR",640438,2011,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,3.5,1.3,9.4,83.3445661331087,"white","none",0.142857142857143,0,0,0.857142857142857,NA,0.030562818,11.87,0.567500851208716,0.041605957584588,697.716454198527,86.046,3940
"LARKSPUR",640438,2012,0,0,0,NA,0,5,0,1.79175946922805,1.79175946922805,4,0.9,8.9,83.8186077643909,"white","none",0.285714285714286,0,0,0.714285714285714,NA,0.030562818,11.952,0.537323526925353,0.0151238158550773,829.997433763651,86.675,3940
"LARKSPUR",640438,2013,0,0,0,NA,16,25,2.83321334405622,3.25809653802148,3.73766961828337,4.2,1.3,6.4,84.8565488565489,"white","none",0.285714285714286,0,0,0.714285714285714,NA,0.030562818,12.025,0.543001261034048,0.0303030303030303,859.153687164372,89.137,3940
"LARKSPUR",640438,2014,0,0,0,NA,28,34,3.36729582998647,3.55534806148941,4.14313472639153,4.5,1,7.5,80.9249031407139,"white","none",0.2,0,0,0.8,NA,0.030562818,12.131,0.508709059088257,0.026646805693479,719.82541693253,82.568,3940
"LARKSPUR",640438,2015,0,0,0,NA,4,7,1.6094379124341,2.07944154167984,2.484906649788,5.1,0.8,7.1,79.3354611670349,"white","none",0.2,0,0,0.8,NA,0.030562818,12.219,0.523005627275737,0.0283687943262411,1115.3,88.829,3940
"LARKSPUR",640438,2016,0,0,0,NA,0,6,0,1.94591014905531,1.94591014905531,5.1,1,5.9,80.4776654711444,"white","none",0.125,0,0,0.875,NA,0.030562818,12.268,0.551149946418267,0.0310192023633678,1117.8,91.848,3940
"LARKSPUR",640438,2017,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,5.1,0.9,5.9,79.8576857766637,"white","none",0.125,0,0,0.875,NA,0.030562818,12.367,0.553266290573134,0.0434008097165992,1181.4,95.592,3940
"LARKSPUR",640438,2018,0,0,0,NA,0,7,0,2.07944154167984,2.07944154167984,5.2,0.4,5.5,81.6969696969697,"white","none",0.0909090909090909,0,0,0.909090909090909,NA,0.030562818,12.375,0.575816993464052,0.0589080459770115,1264.8,101.754,3940
"LARKSPUR",640438,2019,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,5.13333333333333,0.766666666666667,5.76666666666667,80.6774403149259,"white","none",0.0909090909090909,0,0,0.909090909090909,NA,0.030562818,12.3366666666667,0.560077743485151,0.0444426860189928,1188,96.398,3940
"LATHROP",640704,2010,0,0,0,NA,0,144,0,4.97673374242057,4.97673374242057,21.3,7,34.4,24.1842723004695,"hisp","asian",0.0833333333333333,0,0.25,0.333333333333333,0.0833333333333333,0.009569912,17.04,0.805105633802817,0.0905542544886807,289.8,68.226,821.8
"LATHROP",640704,2011,0,0,0,NA,0,64,0,4.17438726989564,4.17438726989564,22.5,7.1,34,21.5919487648673,"hisp","asian",0.166666666666667,0,0.25,0.25,0.166666666666667,0.009569912,17.488,0.782441873783072,0.0910496810361492,231.4,64.732,821.8
"LATHROP",640704,2012,0,0,0,NA,0,144,0,4.97673374242057,4.97673374242057,19.9,8.9,36.3,21.8722418358341,"hisp","asian",0.166666666666667,0,0.25,0.25,0.166666666666667,0.009569912,18.128,0.747603638805788,0.0959019856358259,199.4,62.255,821.8
"LATHROP",640704,2013,0,0,0,NA,0,72,0,4.29045944114839,4.29045944114839,19.6,10,37.4,22.6301663982823,"hisp","asian",0.166666666666667,0,0.25,0.25,0.166666666666667,0.009569912,18.63,0.722001776724904,0.0675505050505051,191.2,60.843,821.8
"LATHROP",640704,2014,0,0,0,NA,0,173,0,5.15905529921453,5.15905529921453,20,8.9,37.4,22.934822313834,"hisp","asian",0.166666666666667,0,0.25,0.25,0.166666666666667,0.009569912,19.163,0.700429572688221,0.0646265351318703,196.8,63.087,821.8
"LATHROP",640704,2015,0,0,0,NA,0,343,0,5.8406416573734,5.8406416573734,20.4,9.9,36.4,22.4819595487346,"hisp","asian",0.166666666666667,0,0.333333333333333,0.25,0.166666666666667,0.009569912,19.678,0.686488961237155,0.0454631559007388,208.3,62.267,821.8
"LATHROP",640704,2016,0,0,0,NA,0,148,0,5.00394630594546,5.00394630594546,20.5,9.5,38.2,22.2910825832473,"hisp","asian",0.166666666666667,0,0.333333333333333,0.25,0.166666666666667,0.009569912,20.331,0.662432299359921,0.0416141235813367,250.4,65.699,821.8
"LATHROP",640704,2017,0,0,0,NA,0,276,0,5.62401750618734,5.62401750618734,23.3,7.5,37.1,23.4346793349169,"hisp","asian",0.133333333333333,0,0.4,0.266666666666667,0.133333333333333,0.009569912,21.05,0.672278499072621,0.0410982861140259,292.9,72.094,821.8
"LATHROP",640704,2018,0,0,0,NA,0,367,0,5.90808293816893,5.90808293816893,23.8,7.5,36,22.6803159912121,"hisp","asian",0.142857142857143,0,0.428571428571429,0.285714285714286,0.142857142857143,0.009569912,21.393,0.674730931211979,0.057037557037557,334.6,82.658,821.8
"LATHROP",640704,2019,0,0,0,NA,27,398,3.3322045101752,5.98896141688986,6.05443934626937,22.5333333333333,8.16666666666667,37.1,22.8020259697921,"hisp","asian",0.0666666666666667,0.0666666666666667,0.466666666666667,0.333333333333333,0.0666666666666667,0.009569912,20.9246666666667,0.669813909881507,0.0465833222443065,292.633333333333,73.4836666666667,821.8
"LA VERNE",640830,2010,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,5,4.2,22.6,59.2006928184238,"white","hisp",0,0,0,1,0,0.033743024,31.177,0.783523138700546,0.0373036074782761,512.4,77.227,3684.8
"LA VERNE",640830,2011,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,6.2,3.9,22.4,56.3152317030091,"white","hisp",0,0,0,1,0,0.033743024,31.139,0.795958257412622,0.0398265333215329,483.3,77.088,3684.8
"LA VERNE",640830,2012,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,6.9,3.8,23.6,53.4949339489547,"white","hisp",0,0,0,1,0,0.033743024,31.188,0.786296846623741,0.0376806454472914,463.2,76.519,3684.8
"LA VERNE",640830,2013,0,0,0,NA,164,55,5.10594547390058,4.02535169073515,5.39362754635236,8.1,3.8,22.2,52.5625478682665,"white","hisp",0,0,0,1,0,0.033743024,31.336,0.75299249007969,0.0410653839301621,448.3,77.04,3684.8
"LA VERNE",640830,2014,0,0,0,NA,36,42,3.61091791264422,3.76120011569356,4.36944785246702,7.5,3.7,24,51.3895923018486,"white","hisp",0,0,0,1,0,0.033743024,31.592,0.733337664024945,0.038064403220161,443.2,75.662,3684.8
"LA VERNE",640830,2015,0,0,0,NA,0,5,0,1.79175946922805,1.79175946922805,7.7,3.5,23.5,52.0895989974937,"white","hisp",0,0,0,1,0,0.033743024,31.92,0.72643899310566,0.0433592747797828,461.8,74.631,3684.8
"LA VERNE",640830,2016,0,0,0,NA,0,15,0,2.77258872223978,2.77258872223978,6.9,4,25.8,50.8604027682524,"white","hisp",0,0,0.166666666666667,0.833333333333333,0.166666666666667,0.033743024,32.078,0.732362893443146,0.0380237972064149,500.3,78.385,3684.8
"LA VERNE",640830,2017,0,0,0,NA,0,25,0,3.25809653802148,3.25809653802148,6.8,3.6,27.4,50.157797029703,"white","hisp",0,0,0.166666666666667,0.833333333333333,0.166666666666667,0.033743024,32.32,0.751045494867571,0.0392475416844805,535.9,82.829,3684.8
"LA VERNE",640830,2018,0,0,0,NA,38,7,3.66356164612965,2.07944154167984,3.8286413964891,8,3.3,27.6,48.7669200815872,"white","hisp",0,0,0.166666666666667,0.833333333333333,0.166666666666667,0.033743024,32.358,0.759997468995191,0.0354688162918965,562.3,85.769,3684.8
"LA VERNE",640830,2019,0,0,0,NA,0,6,0,1.94591014905531,1.94591014905531,7.23333333333333,3.63333333333333,26.9333333333333,49.9283732931809,"white","hisp",0,0,0.166666666666667,0.833333333333333,0.166666666666667,0.033743024,32.252,0.747801952435303,0.0375800517275973,532.833333333333,82.3276666666667,3684.8
"LAWNDALE",640886,2010,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,11.2,10.5,49,18.1402064389285,"white","hisp",0,0,0,0.666666666666667,0,0.013347083,32.552,0.342368704758971,0.0514649190439476,439.5,48.357,16599
"LAWNDALE",640886,2011,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,11.5,11.8,47.9,17.2148719833395,"white","hisp",0,0,0,0.5,0,0.013347083,32.652,0.315218393631082,0.0598734535839078,400.5,48.813,16599
"LAWNDALE",640886,2012,0,0,0,NA,0,6,0,1.94591014905531,1.94591014905531,11.4,11.4,48.3,16.8774956564148,"white","hisp",0,0,0,0.5,0,0.013347083,32.807,0.317011965602717,0.0563023572959283,374.9,48.727,16599
"LAWNDALE",640886,2013,0,0,0,NA,0,5,0,1.79175946922805,1.79175946922805,9.6,11,51,15.1259484066768,"white","hisp",0,0,0,0.5,0,0.013347083,32.95,0.342050719336747,0.0624268435427234,362.5,47.769,16599
"LAWNDALE",640886,2014,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,9.7,10.1,53.4,13.9737596139346,"white","hisp",0,0,0,0.5,0,0.013347083,33.155,0.329696639088402,0.0573617522836656,365,48.376,16599
"LAWNDALE",640886,2015,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,9.3,9.7,54.3,14.0110138124041,"white","hisp",0,0,0,0.4,0,0.013347083,33.231,0.323178848015489,0.0525699795181898,378.5,47.54,16599
"LAWNDALE",640886,2016,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,9.8,11.5,50.7,14.7673471849462,"white","hisp",0,0,0,0.4,0,0.013347083,33.161,0.345834343924327,0.0458572680362185,401.7,51.934,16599
"LAWNDALE",640886,2017,0,0,0,NA,0,11,0,2.484906649788,2.484906649788,10,12.6,50.8,14.6816908198005,"white","hisp",0,0.1,0,0.4,0,0.013347083,33.191,0.33743260434967,0.0456170870783802,417.6,54.862,16599
"LAWNDALE",640886,2018,0,0,0,NA,0,13,0,2.63905732961526,2.63905732961526,10.8,10.5,52.8,14.9756112339807,"white","hisp",0,0.1,0,0.4,0,0.013347083,33.007,0.328479605203034,0.0530273814114925,476.5,58.447,16599
"LAWNDALE",640886,2019,0,0,0,NA,2,6,1.09861228866811,1.94591014905531,2.19722457733622,10.2,11.5333333333333,51.4333333333333,14.8082164129091,"white","hisp",0,0.1,0.1,0.3,0.1,0.013347083,33.1196666666667,0.33724885115901,0.0481672455086971,431.933333333333,55.081,16599
"LEMON GROVE",641124,2010,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,6.2,13.5,29.2,38.0633325356943,"white","none",0,0.181818181818182,0,0.818181818181818,NA,0.0104103945,25.074,0.591923312257801,0.050284837861525,378,50.839,6525.3
"LEMON GROVE",641124,2011,0,0,0,NA,56,3,4.04305126783455,1.38629436111989,4.0943445622221,4.8,14.2,30.2,37.4178217821782,"white","none",0,0.3,0,0.7,NA,0.0104103945,25.25,0.579588204360665,0.0457825890843482,336.8,50.353,6525.3
"LEMON GROVE",641124,2012,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,5,13.9,32.9,34.8581309439598,"white","none",0,0.3,0,0.7,NA,0.0104103945,25.446,0.567145033271867,0.0449348273496456,300,49.986,6525.3
"LEMON GROVE",641124,2013,0,0,0,NA,56,5,4.04305126783455,1.79175946922805,4.12713438504509,5.8,13.4,33.1,33.3138401559454,"white","none",0,0.3,0.1,0.6,NA,0.0104103945,25.65,0.543317716191535,0.0461676378305692,287.6,51.496,6525.3
"LEMON GROVE",641124,2014,0,0,0,NA,0,22,0,3.13549421592915,3.13549421592915,4.9,11.9,32,35.9010900127104,"white","none",0,0.3,0.1,0.6,NA,0.0104103945,25.963,0.560021940134775,0.0405667923665867,295.2,52.339,6525.3
"LEMON GROVE",641124,2015,0,0,0,NA,0,75,0,4.33073334028633,4.33073334028633,5.5,12.2,33.3,34.4404194470925,"white","none",0,0.2,0.2,0.6,NA,0.0104103945,26.225,0.589434984520124,0.0474640933572711,316.5,55.404,6525.3
"LEMON GROVE",641124,2016,0,0,0,NA,100,3,4.61512051684126,1.38629436111989,4.64439089914137,5.8,13.2,33.2,33.1516596646607,"white","none",0,0.2,0.2,0.6,NA,0.0104103945,26.421,0.575836759789417,0.0433947338682337,346.4,58.694,6525.3
"LEMON GROVE",641124,2017,0,0,0,NA,12,14,2.56494935746154,2.70805020110221,3.29583686600433,6.2,14.6,32,31.9196847438544,"white","none",0,0.166666666666667,0.333333333333333,0.5,NA,0.0104103945,26.645,0.58817486588289,0.0511953089760938,367.7,60.309,6525.3
"LEMON GROVE",641124,2018,0,0,0,NA,22,11,3.13549421592915,2.484906649788,3.52636052461616,6.3,15.7,34.9,28.9124668435013,"white","none",0,0.166666666666667,0.333333333333333,0.5,NA,0.0104103945,26.767,0.577724025851317,0.0576085742994306,402,62.004,6525.3
"LEMON GROVE",641124,2019,0,0,0,NA,0,6,0,1.94591014905531,1.94591014905531,6.1,14.5,33.3666666666667,31.3279370840055,"white","none",0,0.166666666666667,0.416666666666667,0.416666666666667,NA,0.0104103945,26.611,0.580578550507875,0.0507328723812527,372.033333333333,60.3356666666667,6525.3
"LEMOORE",641152,2010,0,1,0,2018,0,11,0,2.484906649788,2.484906649788,6.9,9.3,27,42.2534621982344,"white","hisp",0,0.166666666666667,0,0.833333333333333,0,0.0061372565,23.901,0.605121124639136,0.0532761015023356,232.2,59.76,2880.4
"LEMOORE",641152,2011,0,1,0,2018,80,29,4.39444915467244,3.40119738166216,4.70048036579242,6.6,7.8,26.6,44.2003551224347,"white","hisp",0,0.0833333333333333,0,0.916666666666667,0,0.0061372565,24.217,0.583601817430814,0.0616691285081241,217.5,58.706,2880.4
"LEMOORE",641152,2012,0,1,0,2018,0,99,0,4.60517018598809,4.60517018598809,7.6,8.2,28,41.6847447914535,"white","hisp",0,0.0833333333333333,0,0.916666666666667,0,0.0061372565,24.431,0.575604962535315,0.0754649922994906,208.4,56.258,2880.4
"LEMOORE",641152,2013,0,1,0,2018,0,87,0,4.47733681447821,4.47733681447821,7.6,7.3,28.4,41.875203119922,"white","hisp",0,0.0666666666666667,0,0.933333333333333,0,0.0061372565,24.616,0.56756207583208,0.0681135996305703,193.7,53.711,2880.4
"LEMOORE",641152,2014,0,1,0,2018,88,105,4.48863636973214,4.66343909411207,5.26785815906333,7.6,5.9,33.2,39.5110537356786,"white","hisp",0,0.0666666666666667,0,0.933333333333333,0,0.0061372565,24.788,0.565587665482725,0.0652345068046339,192.2,52.701,2880.4
"LEMOORE",641152,2015,0,1,0,2018,78,128,4.36944785246702,4.85981240436167,5.33271879326537,7.8,5.4,34.1,39.9255225434452,"white","hisp",0,0,0.0666666666666667,0.933333333333333,0.0666666666666667,0.0061372565,24.974,0.556312352257703,0.0533155614795068,185.2,49.623,2880.4
"LEMOORE",641152,2016,0,1,0,2018,87,159,4.47733681447821,5.07517381523383,5.50938833662798,8.7,5.5,33.8,40.1525686360205,"white","hisp",0,0,0.0666666666666667,0.933333333333333,0.0666666666666667,0.0061372565,25.169,0.544879949117507,0.0514771709937332,189.1,50.871,2880.4
"LEMOORE",641152,2017,0,1,0,2018,0,55,0,4.02535169073515,4.02535169073515,7.3,6.5,34.6,40.4662095984329,"white","hisp",0,0,0.133333333333333,0.866666666666667,0.133333333333333,0.0061372565,25.525,0.56979342244522,0.0505543237250554,199.2,54.471,2880.4
"LEMOORE",641152,2018,1,1,0,2018,2,82,1.09861228866811,4.4188406077966,4.44265125649032,7.8,7,37,37.0749486254895,"white","hisp",0,0,0.133333333333333,0.866666666666667,0.133333333333333,0.0061372565,25.791,0.557012609117362,0.0491858130716038,213.4,56.606,2880.4
"LEMOORE",641152,2019,1,1,0,2018,0,82,0,4.4188406077966,4.4188406077966,7.93333333333333,6.33333333333333,35.1333333333333,39.2312422866476,"white","hisp",0,0,0.133333333333333,0.866666666666667,0.133333333333333,0.0061372565,25.495,0.557228660226696,0.0504057692634642,200.566666666667,53.9826666666667,2880.4
"LINCOLN",641474,2010,0,1,0,2020,0,90,0,4.51085950651685,4.51085950651685,5.4,1.7,12.1,69.7254507426332,"white","none",0.0714285714285714,0,0,0.928571428571429,NA,0.07415334,37.771,0.773633883399995,0.0567955232520744,395.5,73.375,2129.7
"LINCOLN",641474,2011,0,1,0,2020,0,92,0,4.53259949315326,4.53259949315326,5.2,2,12.8,68.9399407621276,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.07415334,40.177,0.778371094919653,0.0486650485436893,371.2,75.071,2129.7
"LINCOLN",641474,2012,0,1,0,2020,0,216,0,5.37989735354046,5.37989735354046,5.4,1.2,13,69.849198420627,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.07415334,42.042,0.759077796056553,0.0595695171611402,337.6,72.921,2129.7
"LINCOLN",641474,2013,0,1,0,2020,0,248,0,5.51745289646471,5.51745289646471,5.4,0.8,11.8,71.125221432351,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.07415334,43.467,0.757522654430584,0.050071530758226,324.9,72.459,2129.7
"LINCOLN",641474,2014,0,1,0,2020,0,286,0,5.65948221575962,5.65948221575962,5.2,0.8,12.7,70.7953240083789,"white","none",0.0769230769230769,0,0,0.923076923076923,NA,0.07415334,44.397,0.753341159472639,0.0439690692555173,328.3,70.87,2129.7
"LINCOLN",641474,2015,0,1,0,2020,0,233,0,5.4553211153577,5.4553211153577,4.7,1,13.1,69.4124961143923,"white","none",0,0,0,1,NA,0.07415334,45.038,0.749343539988429,0.0384636855914699,347.2,72.399,2129.7
