"place","year","candidates","candidates_l","seats_l","totalvotes","totalvotes_l","n_elected","n_elected_l","n_elected_a","n_elected_b","n_elected_w","prop_latino_elected","prop_asian_elected","prop_black_elected","prop_white_elected","prop_latino_ran","latino_voteshare"
"48872",2006,3,0,0,12507,0,2,0,0,0,2,0,0,0,1,0,0
"48872",2008,3,0,0,16685,0,2,0,0,0,2,0,0,0,1,0,0
"48872",2012,5,0,0,16232,0,2,0,0,0,2,0,0,0,1,0,0
"48872",2014,4,0,0,10896,0,2,0,0,0,2,0,0,0,1,0,0
"48872",2016,3,0,0,15995,0,2,0,0,0,2,0,0,0,1,0,0
"48872",2018,4,0,0,16077,0,2,0,0,0,2,0,0,0,1,0,0
"48914",2001,7,1,1,6493,1883,1,1,0,0,0,1,0,0,0,1,0.290004620360388
"48914",2005,5,2,2,12829,6139,2,1,1,0,0,0.5,0.5,0,0,1,0.478525216306805
"48914",2007,11,4,3,18464,5714,3,0,2,0,1,0,0.666666666666667,0,0.333333333333333,1,0.309467071057192
"48914",2009,6,3,2,12300,5502,2,0,2,0,0,0,1,0,0,1,0.447317073170732
"48914",2011,8,2,2,16532,2620,3,0,3,0,0,0,1,0,0,0.666666666666667,0.158480522622792
"48914",2013,5,2,2,8674,1277,2,0,2,0,0,0,1,0,0,1,0.147221581738529
"48914",2015,6,1,1,12972,594,3,0,3,0,0,0,1,0,0,0.333333333333333,0.045790934320074
"48914",2017,6,2,2,9048,2138,2,0,2,0,0,0,1,0,0,1,0.236295313881521
"48956",1998,7,0,0,4366,0,3,0,0,0,3,0,0,0,1,0,0
"48956",2000,3,0,0,2816,0,2,0,0,0,2,0,0,0,1,0,0
"48956",2002,5,0,0,3291,0,3,0,0,0,3,0,0,0,1,0,0
"48956",2006,5,0,0,3487,0,3,0,0,0,3,0,0,0,1,0,0
"48956",2008,2,0,0,2283,0,2,0,0,0,2,0,0,0,1,0,0
"48956",2010,5,0,0,3780,0,3,0,0,0,3,0,0,0,1,0,0
"48956",2012,3,0,0,2846,0,2,0,0,0,2,0,0,0,1,0,0
"48956",2014,3,0,0,2457,0,3,0,0,0,3,0,0,0,1,0,0
"48956",2016,4,0,0,2913,0,2,0,0,0,2,0,0,0,1,0,0
"48956",2018,6,0,0,3946,0,3,0,0,0,3,0,0,0,1,0,0
"49138",1998,6,1,1,15149,1322,2,0,0,0,2,0,0,0,1,0.5,0.0872664862367153
"49138",2000,7,0,0,18505,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2002,3,1,1,10914,3216,2,0,0,0,2,0,0,0,1,0.5,0.294667399670148
"49138",2004,3,0,0,20118,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2006,4,0,0,12909,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2008,4,1,1,21823,3547,2,0,0,0,2,0,0,0,1,0.5,0.162534940200706
"49138",2009,7,1,1,6331,173,1,0,0,0,1,0,0,0,1,1,0.0273258568946454
"49138",2010,3,0,0,14439,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2012,3,0,0,20460,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2014,3,0,0,12986,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2016,6,0,0,23513,0,2,0,0,0,2,0,0,0,1,0,0
"49138",2018,5,1,1,23205,3860,2,0,0,0,2,0,0,0,1,0.5,0.166343460461108
"49187",2000,4,0,0,17806,0,3,0,0,0,3,0,0,0,1,0,0
"49187",2002,3,0,0,9810,0,2,0,0,0,2,0,0,0,1,0,0
"49187",2004,6,0,0,19945,0,3,0,0,0,3,0,0,0,1,0,0
"49187",2006,5,0,0,11513,0,2,0,0,0,2,0,0,0,1,0,0
"49187",2008,6,0,0,19434,0,3,0,0,0,3,0,0,0,1,0,0
"49187",2010,5,0,0,12221,0,2,0,0,0,2,0,0,0,1,0,0
"49187",2012,5,0,0,18205,0,3,0,0,0,3,0,0,0,1,0,0
"49187",2014,3,0,0,9658,0,2,0,0,0,2,0,0,0,1,0,0
"49187",2016,4,0,0,17472,0,3,0,0,0,3,0,0,0,1,0,0
"49187",2018,3,0,0,13321,0,2,0,0,0,2,0,0,0,1,0,0
"49270",1998,7,1,1,9902,1031,2,0,0,1,1,0,0,0.5,0.5,0.5,0.104120379721268
"49270",2000,5,0,0,13963,0,2,0,0,2,0,0,0,1,0,0,0
"49270",2002,4,0,0,8007,0,2,0,0,1,1,0,0,0.5,0.5,0,0
"49270",2004,9,2,2,21395,4157,3,0,0,3,0,0,0,1,0,0.666666666666667,0.194297733115214
"49270",2006,4,1,1,8987,1204,2,0,0,1,1,0,0,0.5,0.5,0.5,0.133971291866029
"49270",2008,9,3,2,26788,9036,3,1,0,1,1,0.333333333333333,0,0.333333333333333,0.333333333333333,0.666666666666667,0.337315215768254
"49270",2010,7,1,1,10806,1486,2,0,1,1,0,0,0.5,0.5,0,0.5,0.137516194706644
"49270",2012,15,4,3,22305,8766,3,2,0,0,1,0.666666666666667,0,0,0.333333333333333,1,0.393006052454607
"49270",2014,24,3,2,15337,1669,4,1,0,1,1,0.25,0,0.25,0.25,0.5,0.108821803481776
"49270",2016,11,7,2,20930,12236,2,2,0,0,0,1,0,0,0,1,0.584615384615385
"49270",2017,4,2,1,1928,1168,1,1,0,0,0,1,0,0,0,1,0.605809128630705
"49270",2018,7,2,2,22474,8417,2,1,0,1,0,0.5,0,0.5,0,1,0.374521669484738
"49278",1998,6,0,0,14567,0,2,0,0,0,2,0,0,0,1,0,0
"49278",2000,3,0,0,18363,0,2,0,1,0,1,0,0.5,0,0.5,0,0
"49278",2002,2,0,0,9185,0,2,0,0,0,2,0,0,0,1,0,0
"49278",2004,5,0,0,19861,0,2,0,0,0,2,0,0,0,1,0,0
"49278",2006,5,0,0,16261,0,2,0,0,0,2,0,0,0,1,0,0
"49278",2008,3,0,0,21004,0,2,0,0,0,2,0,0,0,1,0,0
"49278",2010,8,3,2,18068,4644,2,0,0,0,2,0,0,0,1,1,0.257029001549701
"49278",2012,4,1,1,21237,4058,2,0,0,0,2,0,0,0,1,0.5,0.191081602862928
"49278",2014,4,1,1,14290,1649,2,0,0,0,2,0,0,0,1,0.5,0.115395381385584
"49278",2016,5,2,2,27052,6672,2,0,0,0,2,0,0,0,1,1,0.24663610823599
"49278",2018,6,1,1,7895,1766,2,1,0,0,1,0.5,0,0,0.5,0.5,0.223685877137429
"49362",1998,4,0,0,7009,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2000,4,0,0,9385,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2004,5,0,0,9516,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2006,4,0,0,7330,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2008,8,0,0,7131,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2010,8,0,0,13393,0,4,0,0,0,4,0,0,0,1,0,0
"49362",2012,4,0,0,2360,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2014,3,0,0,5764,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2016,4,0,0,8890,0,2,0,0,0,2,0,0,0,1,0,0
"49362",2018,5,0,0,10065,0,2,0,0,0,2,0,0,0,1,0,0
"49670",1998,7,0,0,42323,0,3,0,0,0,3,0,0,0,1,0,0
"49670",2000,6,0,0,66031,0,4,0,0,0,4,0,0,0,1,0,0
"49670",2002,13,1,1,50446,4238,4,0,0,0,4,0,0,0,1,0.25,0.0840106252230107
"49670",2004,6,1,1,72048,11244,4,1,0,0,3,0.25,0,0,0.75,0.25,0.156062624916722
"49670",2006,8,0,0,44673,0,3,0,1,0,2,0,0.333333333333333,0,0.666666666666667,0,0
"49670",2008,9,1,1,77696,13764,4,1,0,0,3,0.25,0,0,0.75,0.25,0.17715197693575
"49670",2010,6,0,0,45208,0,3,0,1,0,2,0,0.333333333333333,0,0.666666666666667,0,0
"49670",2012,6,1,1,64627,10685,4,0,0,0,4,0,0,0,1,0.25,0.165333374595757
"49670",2014,9,1,1,41347,3938,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0952427020098193
"49670",2016,8,1,1,78508,10493,4,0,1,0,3,0,0.25,0,0.75,0.25,0.133655168899985
"49670",2018,6,1,1,62722,11397,3,1,1,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0.333333333333333,0.181706578234112
"49852",1998,5,0,0,2173,0,2,0,0,0,2,0,0,0,1,0,0
"49852",2000,4,1,1,3627,994,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.274055693410532
"49852",2002,3,0,0,1762,0,2,0,0,0,2,0,0,0,1,0,0
"49852",2004,7,1,1,4280,861,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.201168224299065
"49852",2009,2,0,0,942,0,1,0,0,0,1,0,0,0,1,0,0
"49852",2010,3,0,0,2055,0,2,0,0,0,2,0,0,0,1,0,0
"49852",2012,5,0,0,3171,0,3,0,0,0,3,0,0,0,1,0,0
"49852",2014,3,0,0,1743,0,2,0,0,0,2,0,0,0,1,0,0
"49852",2015,3,0,0,686,0,1,0,0,0,1,0,0,0,1,0,0
"49852",2016,6,0,0,3847,0,3,0,0,0,3,0,0,0,1,0,0
"49852",2018,3,0,0,2178,0,2,0,0,0,2,0,0,0,1,0,0
"50076",1999,6,0,0,10480,0,2,0,0,0,2,0,0,0,1,0,0
"50076",2001,11,0,0,15975,0,3,0,1,0,2,0,0.333333333333333,0,0.666666666666667,0,0
"50076",2003,8,0,0,14723,0,2,0,0,0,2,0,0,0,1,0,0
"50076",2005,7,0,0,21309,0,3,0,0,0,3,0,0,0,1,0,0
"50076",2006,9,1,1,48862,3522,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0720805533952765
"50076",2008,6,0,0,52692,0,2,0,0,0,2,0,0,0,1,0,0
"50076",2010,8,0,0,57015,0,3,0,0,0,3,0,0,0,1,0,0
"50076",2012,6,1,1,46545,10772,2,1,0,0,1,0.5,0,0,0.5,0.5,0.231431947577613
"50076",2014,9,0,0,43851,0,3,0,0,0,3,0,0,0,1,0,0
"50076",2016,6,1,1,90744,4846,2,0,0,0,2,0,0,0,1,0.5,0.0534029798113374
"50076",2018,7,2,2,16001,3376,3,0,0,0,3,0,0,0,1,0.666666666666667,0.210986813324167
"50258",1999,9,1,1,17943,1746,2,0,0,0,2,0,0,0,1,0.5,0.0973081424510951
"50258",2001,6,0,0,22440,0,2,0,0,0,2,0,0,0,1,0,0
"50258",2003,7,0,0,21288,0,2,0,0,0,2,0,0,0,1,0,0
"50258",2006,3,0,0,33585,0,2,0,0,0,2,0,0,0,1,0,0
"50258",2008,3,0,0,42817,0,2,0,0,0,2,0,0,0,1,0,0
"50258",2010,4,0,0,37498,0,2,0,0,0,2,0,0,0,1,0,0
"50258",2012,7,1,1,49896,10632,2,1,0,0,1,0.5,0,0,0.5,0.5,0.213083213083213
"50258",2014,4,1,1,33274,7240,2,0,0,0,2,0,0,0,1,0.5,0.217587305403618
"50258",2016,3,0,0,44310,0,2,0,0,0,2,0,0,0,1,0,0
"50258",2018,6,2,2,50618,14122,2,0,0,0,2,0,0,0,1,1,0.278991663044767
"50398",1998,10,5,2,12177,6448,2,1,0,0,0,0.5,0,0,0,1,0.529522870986286
"50398",2000,7,3,2,14155,7024,2,1,0,0,1,0.5,0,0,0.5,1,0.496220416813847
"50398",2002,6,3,2,10902,6310,2,2,0,0,0,1,0,0,0,1,0.578792882039993
"50398",2004,9,4,2,16293,5190,2,1,0,0,1,0.5,0,0,0.5,1,0.318541705026699
"50398",2006,6,4,2,11001,8572,2,2,0,0,0,1,0,0,0,1,0.779201890737206
"50398",2008,7,4,2,17381,12087,2,2,0,0,0,1,0,0,0,1,0.695414533110868
"50398",2010,4,3,2,11404,8910,2,2,0,0,0,1,0,0,0,1,0.781304805331463
"50398",2012,3,3,2,14714,14714,2,2,0,0,0,1,0,0,0,1,1
"50398",2014,4,3,2,9473,7513,2,2,0,0,0,1,0,0,0,1,0.793096168056582
"50398",2016,6,6,2,20955,20955,2,2,0,0,0,1,0,0,0,1,1
"50398",2018,6,3,2,19595,12457,2,1,0,0,1,0.5,0,0,0.5,1,0.635723398826231
"50734",2006,7,0,0,2763,0,3,0,0,0,3,0,0,0,1,0,0
"50734",2008,7,1,1,3929,805,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.204886739628404
"50734",2010,6,0,0,3007,0,3,0,0,0,3,0,0,0,1,0,0
"50734",2012,3,1,1,2225,693,3,1,0,0,2,0.333333333333333,0,0,0.666666666666667,0.333333333333333,0.311460674157303
"50734",2014,7,0,0,2180,0,3,0,0,0,3,0,0,0,1,0,0
"50734",2016,9,1,1,3443,431,3,0,0,0,3,0,0,0,1,0.333333333333333,0.125181527737438
"50734",2018,5,0,0,2623,0,3,0,0,0,3,0,0,0,1,0,0
"50874",1998,5,0,0,2221,0,2,0,0,0,2,0,0,0,1,0,0
"50874",2000,6,0,0,3252,0,3,0,0,0,3,0,0,0,1,0,0
"50874",2002,3,0,0,1830,0,2,0,0,0,2,0,0,0,1,0,0
"50874",2004,4,0,0,2974,0,3,0,0,0,3,0,0,0,1,0,0
"50874",2006,4,0,0,2157,0,2,0,0,0,2,0,0,0,1,0,0
"50874",2008,4,0,0,2569,0,3,0,0,0,3,0,0,0,1,0,0
"50874",2010,2,0,0,1334,0,2,0,0,0,2,0,0,0,1,0,0
"50874",2014,3,0,0,1452,0,2,0,0,0,2,0,0,0,1,0,0
"50874",2016,3,0,0,2552,0,3,0,0,0,3,0,0,0,1,0,0
"50874",2018,4,0,0,2368,0,2,0,0,0,2,0,0,0,1,0,0
"50916",1999,4,0,0,9759,0,2,0,0,0,2,0,0,0,1,0,0
"50916",2001,7,1,1,7684,1402,2,1,0,0,1,0.5,0,0,0.5,0.5,0.182457053617907
"50916",2005,3,1,1,14224,4710,2,1,0,0,1,0.5,0,0,0.5,0.5,0.331130483689539
"50916",2007,6,1,1,8639,2142,2,1,0,0,1,0.5,0,0,0.5,0.5,0.247945364046765
"50916",2009,3,1,1,7914,3414,2,1,0,0,1,0.5,0,0,0.5,0.5,0.431387414708112
"50916",2011,5,1,1,10205,3365,2,1,0,0,1,0.5,0,0,0.5,0.5,0.329740323370897
"50916",2014,7,2,2,13028,3723,2,0,0,0,2,0,0,0,1,1,0.285769112680381
"50916",2016,2,1,1,18624,9917,2,1,0,0,1,0.5,0,0,0.5,0.5,0.532484965635739
"51140",1998,3,0,0,1568,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2000,3,0,0,2069,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2002,3,1,1,1905,642,2,1,0,0,1,0.5,0,0,0.5,0.5,0.337007874015748
"51140",2003,2,0,0,537,0,1,0,0,0,1,0,0,0,1,0,0
"51140",2004,3,0,0,2937,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2006,4,0,0,2378,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2008,2,0,0,2645,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2010,3,0,0,2611,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2014,3,0,0,2049,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2016,2,0,0,3581,0,2,0,0,0,2,0,0,0,1,0,0
"51140",2018,4,0,0,4084,0,2,0,0,0,2,0,0,0,1,0,0
"51182",1998,7,0,0,75207,0,4,0,0,0,4,0,0,0,1,0,0
"51182",2000,9,0,0,92708,0,3,0,0,0,3,0,0,0,1,0,0
"51182",2002,11,0,0,95397,0,4,0,0,0,4,0,0,0,1,0,0
"51182",2004,6,0,0,108727,0,3,0,0,0,3,0,0,0,1,0,0
"51182",2006,13,0,0,144727,0,6,0,0,0,6,0,0,0,1,0,0
"51182",2008,5,0,0,109278,0,3,0,0,0,3,0,0,0,1,0,0
"51182",2010,6,0,0,107171,0,4,0,0,0,4,0,0,0,1,0,0
"51182",2012,3,0,0,90521,0,3,0,0,0,3,0,0,0,1,0,0
"51182",2014,8,0,0,90357,0,4,0,0,0,4,0,0,0,1,0,0
"51182",2016,8,0,0,108435,0,3,0,0,0,3,0,0,0,1,0,0
"51182",2018,8,0,0,144630,0,4,0,0,0,4,0,0,0,1,0,0
"51560",1999,8,0,0,6191,0,3,0,0,0,3,0,0,0,1,0,0
"51560",2001,4,0,0,4606,0,2,0,0,0,2,0,0,0,1,0,0
"51560",2003,7,0,0,9654,0,2,0,0,0,2,0,0,0,1,0,0
"51560",2005,5,0,0,9824,0,2,0,0,0,2,0,0,0,1,0,0
"51560",2007,8,0,0,7265,0,3,0,0,0,3,0,0,0,1,0,0
"51560",2009,4,0,0,4840,0,2,0,0,0,2,0,0,0,1,0,0
"51560",2011,7,0,0,7214,0,3,0,0,0,3,0,0,0,1,0,0
"51560",2013,5,0,0,4692,0,2,0,0,0,2,0,0,0,1,0,0
"51560",2015,7,0,0,6733,0,3,0,0,0,3,0,0,0,1,0,0
"51560",2018,5,0,0,13982,0,2,0,0,0,2,0,0,0,1,0,0
"52526",2005,5,2,2,8220,3645,2,1,0,0,1,0.5,0,0,0.5,1,0.443430656934307
"52526",2007,6,4,3,11172,7236,3,2,0,0,0,0.666666666666667,0,0,0,1,0.647690655209452
"52526",2009,6,5,1,9211,7133,1,0,0,0,1,0,0,0,1,1,0.774400173705352
"52526",2011,14,6,3,15189,5935,3,1,0,0,1,0.333333333333333,0,0,0.333333333333333,1,0.390743301073145
"52526",2013,6,4,2,8372,4950,2,1,0,0,1,0.5,0,0,0.5,1,0.591256569517439
"52526",2017,12,10,3,14801,11836,3,3,0,0,0,1,0,0,0,1,0.799675697588001
"52582",1999,4,0,0,19161,0,3,0,0,0,2,0,0,0,0.666666666666667,0,0
"52582",2001,5,0,0,21961,0,2,0,0,0,2,0,0,0,1,0,0
"52582",2003,6,0,0,26518,0,3,0,0,0,3,0,0,0,1,0,0
"52582",2005,5,0,0,27800,0,2,0,0,0,2,0,0,0,1,0,0
"52582",2007,6,0,0,24557,0,3,0,0,0,3,0,0,0,1,0,0
"52582",2009,5,0,0,18284,0,2,0,0,0,2,0,0,0,1,0,0
"52582",2011,7,1,1,25670,1280,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0498636540708999
"52582",2013,4,0,0,16023,0,2,0,0,0,2,0,0,0,1,0,0
"52582",2015,8,0,0,27931,0,3,0,0,0,3,0,0,0,1,0,0
"52582",2017,3,0,0,19266,0,2,0,0,0,2,0,0,0,1,0,0
"52582",2019,7,0,0,6777,0,3,0,0,0,3,0,0,0,1,0,0
"52694",1998,3,0,0,6158,0,2,0,0,0,2,0,0,0,1,0,0
"52694",2000,5,0,0,5512,0,2,0,0,0,2,0,0,0,1,0,0
"52694",2004,6,1,1,8893,1032,2,0,0,0,2,0,0,0,1,0.5,0.116046328573035
"52694",2006,4,1,1,7165,1796,2,0,0,0,2,0,0,0,1,0.5,0.2506629448709
"52694",2008,3,0,0,10240,0,2,0,0,0,2,0,0,0,1,0,0
"52694",2010,5,0,0,8693,0,2,0,0,0,2,0,0,0,1,0,0
"52694",2012,8,0,0,17190,0,3,0,0,0,3,0,0,0,1,0,0
"52694",2014,2,0,0,5138,0,2,0,0,0,2,0,0,0,1,0,0
"52694",2018,3,0,0,10791,0,2,0,0,0,2,0,0,0,1,0,0
"52764",2008,6,0,0,5343,0,5,0,0,0,5,0,0,0,1,0,0
"53000",1998,5,0,0,24823,0,3,0,0,1,2,0,0,0.333333333333333,0.666666666666667,0,0
"53000",2000,13,0,0,86114,0,5,1,1,1,2,0.2,0.2,0.2,0.4,0,0
"53000",2002,4,0,0,13681,0,4,0,2,1,1,0,0.5,0.25,0.25,0,0
"53000",2004,9,2,2,110852,11412,5,1,1,1,2,0.2,0.2,0.2,0.4,0.4,0.102948074910692
"53000",2005,9,0,0,8853,0,1,0,0,0,0,0,0,0,0,0,0
"53000",2006,3,0,0,10169,0,3,0,1,1,0,0,0.333333333333333,0.333333333333333,0,0,0
"53000",2008,5,0,0,55370,0,5,1,0,1,3,0.2,0,0.2,0.6,0,0
"53000",2010,12,1,1,47146,2755,3,0,0,1,1,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0.0584354982395113
"53000",2012,25,4,3,219824,52808,5,0,0,1,4,0,0,0.2,0.8,0.6,0.240228546473542
"53000",2014,12,1,1,42192,4868,3,1,0,2,0,0.333333333333333,0,0.666666666666667,0,0.333333333333333,0.115377322715207
"53000",2016,14,1,1,242256,6002,5,0,0,1,4,0,0,0.2,0.8,0.2,0.0247754441582458
"53000",2018,15,1,1,63834,1583,3,0,1,1,0,0,0.333333333333333,0.333333333333333,0,0.333333333333333,0.0247986966193565
"53070",1998,12,1,1,23964,2315,5,1,0,0,4,0.2,0,0,0.8,0.2,0.0966032381906193
"53070",2002,6,1,1,5815,1159,2,1,0,0,1,0.5,0,0,0.5,0.5,0.199312123817713
"53070",2004,4,1,1,10139,1520,2,0,0,0,2,0,0,0,1,0.5,0.149916165302298
"53070",2008,6,0,0,22036,0,3,0,0,0,3,0,0,0,1,0,0
"53070",2010,6,1,1,13509,2883,2,1,0,0,1,0.5,0,0,0.5,0.5,0.213413280035532
"53070",2012,6,0,0,23904,0,3,0,0,0,3,0,0,0,1,0,0
"53070",2014,5,0,0,8781,0,2,0,0,0,2,0,0,0,1,0,0
"53070",2016,9,1,1,27014,2290,3,0,0,0,3,0,0,0,1,0.333333333333333,0.0847708595543052
"53070",2018,4,1,1,18250,2726,2,0,0,0,2,0,0,0,1,0.5,0.149369863013699
"53322",1998,9,2,2,64266,4515,2,0,0,0,2,0,0,0,1,1,0.0702548781626365
"53322",2000,16,2,2,82307,20560,2,1,0,0,1,0.5,0,0,0.5,1,0.249796493615367
"53322",2002,9,1,1,64043,11148,2,1,0,0,1,0.5,0,0,0.5,0.5,0.17407054635167
"53322",2004,8,1,1,96794,21010,2,1,0,0,1,0.5,0,0,0.5,0.5,0.217058908610038
"53322",2006,7,1,1,70690,15180,2,1,0,0,1,0.5,0,0,0.5,0.5,0.21474041590041
"53322",2008,8,1,1,100174,24481,2,1,0,0,1,0.5,0,0,0.5,0.5,0.244384770499331
"53322",2009,3,0,0,16211,0,1,0,0,0,1,0,0,0,1,0,0
"53322",2010,10,0,0,99164,0,3,0,0,0,3,0,0,0,1,0,0
"53322",2012,7,1,1,96549,26032,2,1,0,0,1,0.5,0,0,0.5,0.5,0.269624750126879
"53322",2014,5,0,0,59214,0,2,0,0,0,2,0,0,0,1,0,0
"53322",2016,7,2,2,105701,44093,2,1,0,0,1,0.5,0,0,0.5,1,0.417148371349372
"53322",2018,9,2,2,24387,9747,2,2,0,0,0,1,0,0,0,1,0.399680157460942
"53476",1998,3,0,0,5446,0,3,0,0,0,3,0,0,0,1,0,0
"53476",2000,3,0,0,4872,0,2,0,0,0,2,0,0,0,1,0,0
"53476",2002,6,0,0,6606,0,3,0,0,0,3,0,0,0,1,0,0
"53476",2004,2,0,0,4728,0,2,0,0,0,2,0,0,0,1,0,0
"53476",2006,6,0,0,7019,0,3,0,0,0,3,0,0,0,1,0,0
"53476",2008,5,0,0,6210,0,2,0,0,0,2,0,0,0,1,0,0
"53476",2010,8,0,0,8440,0,4,0,0,0,4,0,0,0,1,0,0
"53476",2012,3,1,1,5483,1894,2,1,0,0,1,0.5,0,0,0.5,0.5,0.345431333211745
"53476",2014,5,0,0,6188,0,3,0,0,0,3,0,0,0,1,0,0
"53476",2016,2,0,0,3822,0,1,0,0,0,1,0,0,0,1,0,0
"53476",2018,4,0,0,7175,0,3,0,0,0,3,0,0,0,1,0,0
"53896",1998,17,5,3,57246,15620,3,0,0,0,3,0,0,0,1,1,0.272857492226531
"53896",2000,7,3,2,48859,25434,2,1,0,0,1,0.5,0,0,0.5,1,0.520559160031929
"53896",2002,7,4,2,31670,16386,2,0,0,0,2,0,0,0,1,1,0.51739816861383
"53896",2004,11,4,2,53686,26224,2,1,0,0,1,0.5,0,0,0.5,1,0.488469992176731
"53896",2006,7,4,2,36530,17100,2,0,0,0,2,0,0,0,1,1,0.468108404051465
"53896",2008,7,1,1,55320,10346,2,0,0,0,2,0,0,0,1,0.5,0.187020968908171
"53896",2010,6,2,2,39041,7428,2,0,0,0,2,0,0,0,1,1,0.190261519940575
"53896",2012,9,4,2,52173,25225,2,1,0,0,1,0.5,0,0,0.5,1,0.483487627700151
"53896",2014,5,3,2,26188,10182,2,0,0,0,2,0,0,0,1,1,0.388804032381243
"53896",2016,10,6,2,65972,37275,2,1,0,0,1,0.5,0,0,0.5,1,0.565012429515552
"53896",2018,5,1,1,48288,9628,2,0,0,0,2,0,0,0,1,0.5,0.199387011265739
"53980",1998,4,0,0,51207,0,2,0,0,0,2,0,0,0,1,0,0
"53980",2000,9,2,2,72005,17544,2,1,0,0,1,0.5,0,0,0.5,1,0.243649746545379
"53980",2002,7,2,2,44303,9606,2,1,0,0,1,0.5,0,0,0.5,1,0.216825045707966
"53980",2004,8,1,1,76742,6473,2,0,0,0,2,0,0,0,1,0.5,0.0843475541424513
"53980",2006,11,1,1,54831,5501,2,0,0,0,2,0,0,0,1,0.5,0.100326457660812
"53980",2008,5,0,0,70782,0,2,0,0,0,2,0,0,0,1,0,0
"53980",2010,8,3,2,63541,17702,2,0,0,0,2,0,0,0,1,1,0.278591775389119
"53980",2012,8,2,2,78879,23790,2,1,0,0,1,0.5,0,0,0.5,1,0.30160118662762
"53980",2014,5,1,1,46308,3764,2,0,0,0,2,0,0,0,1,0.5,0.0812818519478276
"53980",2018,8,2,2,77517,20727,2,0,0,0,2,0,0,0,1,1,0.267386508765819
"54008",1998,3,3,2,1314,1314,2,2,0,0,0,1,0,0,0,1,1
"54008",2006,6,5,2,1870,1342,2,1,0,0,0,0.5,0,0,0,1,0.717647058823529
"54008",2008,4,4,2,2397,2397,2,2,0,0,0,1,0,0,0,1,1
"54008",2010,4,3,2,2450,1733,2,1,0,0,0,0.5,0,0,0,1,0.70734693877551
"54008",2012,6,6,4,4230,4230,4,4,0,0,0,1,0,0,0,1,1
"54008",2014,6,6,2,2162,2162,2,2,0,0,0,1,0,0,0,1,1
"54008",2018,2,2,2,1504,1504,2,2,0,0,0,1,0,0,0,1,1
"54232",1998,4,0,0,20903,0,3,0,0,0,3,0,0,0,1,0,0
"54232",2004,3,0,0,16174,0,2,0,0,0,2,0,0,0,1,0,0
"54232",2006,5,0,0,21569,0,3,0,0,0,3,0,0,0,1,0,0
"54232",2008,3,0,0,16342,0,2,0,0,0,2,0,0,0,1,0,0
"54232",2010,5,0,0,21239,0,3,0,0,0,3,0,0,0,1,0,0
"54232",2012,3,0,0,15622,0,2,0,0,0,2,0,0,0,1,0,0
"54232",2014,6,0,0,18352,0,3,0,0,0,3,0,0,0,1,0,0
"54232",2016,4,0,0,17999,0,2,0,0,0,2,0,0,0,1,0,0
"54232",2018,5,0,0,26250,0,3,0,0,0,3,0,0,0,1,0,0
"54274",1998,3,0,0,2353,0,2,0,0,0,2,0,0,0,1,0,0
"54274",2000,4,0,0,3637,0,3,0,0,0,3,0,0,0,1,0,0
"54274",2002,4,0,0,2291,0,2,0,0,0,2,0,0,0,1,0,0
"54274",2004,5,0,0,4325,0,3,0,0,0,3,0,0,0,1,0,0
"54274",2006,3,0,0,2537,0,2,0,0,0,2,0,0,0,1,0,0
"54274",2008,6,0,0,5113,0,3,0,0,0,3,0,0,0,1,0,0
"54274",2010,4,0,0,2543,0,2,0,0,0,2,0,0,0,1,0,0
"54274",2012,5,0,0,4364,0,3,0,0,0,3,0,0,0,1,0,0
"54274",2016,5,0,0,4905,0,3,0,0,0,3,0,0,0,1,0,0
"54274",2018,3,0,0,2629,0,2,0,0,0,2,0,0,0,1,0,0
"54386",1998,6,0,0,7207,0,3,0,0,0,3,0,0,0,1,0,0
