GEO.id,GEO.id2,GEO.display-label,D001,D002,D003
Id,Id2,Geography,Total:,Occupied,Vacant
1500000US060590017041,060590017041,"Block Group 1, Census Tract 17.04, Orange County, California",1419,1370,49
1500000US060590017042,060590017042,"Block Group 2, Census Tract 17.04, Orange County, California",259,255,4
1500000US060590017043,060590017043,"Block Group 3, Census Tract 17.04, Orange County, California",702,686,16
1500000US060590017051,060590017051,"Block Group 1, Census Tract 17.05, Orange County, California",819,800,19
1500000US060590017052,060590017052,"Block Group 2, Census Tract 17.05, Orange County, California",336,325,11
1500000US060590017053,060590017053,"Block Group 3, Census Tract 17.05, Orange County, California",354,343,11
1500000US060590017061,060590017061,"Block Group 1, Census Tract 17.06, Orange County, California",340,329,11
1500000US060590017062,060590017062,"Block Group 2, Census Tract 17.06, Orange County, California",352,342,10
1500000US060590017063,060590017063,"Block Group 3, Census Tract 17.06, Orange County, California",416,395,21
1500000US060590017064,060590017064,"Block Group 4, Census Tract 17.06, Orange County, California",336,320,16
1500000US060590017071,060590017071,"Block Group 1, Census Tract 17.07, Orange County, California",935,925,10
1500000US060590017072,060590017072,"Block Group 2, Census Tract 17.07, Orange County, California",627,603,24
1500000US060590017073,060590017073,"Block Group 3, Census Tract 17.07, Orange County, California",498,483,15
1500000US060590017074,060590017074,"Block Group 4, Census Tract 17.07, Orange County, California",509,500,9
1500000US060590017081,060590017081,"Block Group 1, Census Tract 17.08, Orange County, California",373,365,8
1500000US060590017082,060590017082,"Block Group 2, Census Tract 17.08, Orange County, California",451,446,5
1500000US060590017083,060590017083,"Block Group 3, Census Tract 17.08, Orange County, California",500,484,16
1500000US060590018011,060590018011,"Block Group 1, Census Tract 18.01, Orange County, California",741,715,26
1500000US060590018012,060590018012,"Block Group 2, Census Tract 18.01, Orange County, California",362,343,19
1500000US060590018013,060590018013,"Block Group 3, Census Tract 18.01, Orange County, California",241,237,4
1500000US060590018014,060590018014,"Block Group 4, Census Tract 18.01, Orange County, California",259,249,10
1500000US060590018021,060590018021,"Block Group 1, Census Tract 18.02, Orange County, California",456,437,19
1500000US060590018022,060590018022,"Block Group 2, Census Tract 18.02, Orange County, California",476,460,16
1500000US060590018023,060590018023,"Block Group 3, Census Tract 18.02, Orange County, California",518,460,58
1500000US060590018024,060590018024,"Block Group 4, Census Tract 18.02, Orange County, California",333,305,28
1500000US060590018025,060590018025,"Block Group 5, Census Tract 18.02, Orange County, California",445,405,40
1500000US060590019011,060590019011,"Block Group 1, Census Tract 19.01, Orange County, California",435,420,15
1500000US060590019012,060590019012,"Block Group 2, Census Tract 19.01, Orange County, California",374,368,6
1500000US060590019021,060590019021,"Block Group 1, Census Tract 19.02, Orange County, California",360,350,10
1500000US060590019022,060590019022,"Block Group 2, Census Tract 19.02, Orange County, California",447,436,11
1500000US060590019031,060590019031,"Block Group 1, Census Tract 19.03, Orange County, California",430,420,10
1500000US060590019032,060590019032,"Block Group 2, Census Tract 19.03, Orange County, California",517,491,26
1500000US060590110001,060590110001,"Block Group 1, Census Tract 110, Orange County, California",436,388,48
1500000US060590110002,060590110002,"Block Group 2, Census Tract 110, Orange County, California",313,302,11
1500000US060590110003,060590110003,"Block Group 3, Census Tract 110, Orange County, California",312,296,16
1500000US060590110004,060590110004,"Block Group 4, Census Tract 110, Orange County, California",557,538,19
1500000US060590110005,060590110005,"Block Group 5, Census Tract 110, Orange County, California",324,307,17
1500000US060590110006,060590110006,"Block Group 6, Census Tract 110, Orange County, California",551,532,19
1500000US060590111011,060590111011,"Block Group 1, Census Tract 111.01, Orange County, California",773,739,34
1500000US060590111012,060590111012,"Block Group 2, Census Tract 111.01, Orange County, California",525,501,24
1500000US060590111021,060590111021,"Block Group 1, Census Tract 111.02, Orange County, California",341,330,11
1500000US060590111022,060590111022,"Block Group 2, Census Tract 111.02, Orange County, California",367,348,19
1500000US060590111023,060590111023,"Block Group 3, Census Tract 111.02, Orange County, California",459,445,14
1500000US060590112001,060590112001,"Block Group 1, Census Tract 112, Orange County, California",565,522,43
1500000US060590112002,060590112002,"Block Group 2, Census Tract 112, Orange County, California",300,284,16
1500000US060590112003,060590112003,"Block Group 3, Census Tract 112, Orange County, California",290,282,8
1500000US060590112004,060590112004,"Block Group 4, Census Tract 112, Orange County, California",499,482,17
1500000US060590113001,060590113001,"Block Group 1, Census Tract 113, Orange County, California",1081,1013,68
1500000US060590113002,060590113002,"Block Group 2, Census Tract 113, Orange County, California",472,466,6
1500000US060590113003,060590113003,"Block Group 3, Census Tract 113, Orange County, California",539,517,22
1500000US060590114011,060590114011,"Block Group 1, Census Tract 114.01, Orange County, California",269,245,24
1500000US060590114012,060590114012,"Block Group 2, Census Tract 114.01, Orange County, California",511,493,18
1500000US060590114021,060590114021,"Block Group 1, Census Tract 114.02, Orange County, California",360,351,9
1500000US060590114022,060590114022,"Block Group 2, Census Tract 114.02, Orange County, California",509,500,9
1500000US060590114031,060590114031,"Block Group 1, Census Tract 114.03, Orange County, California",264,253,11
1500000US060590114032,060590114032,"Block Group 2, Census Tract 114.03, Orange County, California",308,299,9
1500000US060590114033,060590114033,"Block Group 3, Census Tract 114.03, Orange County, California",648,583,65
1500000US060590114034,060590114034,"Block Group 4, Census Tract 114.03, Orange County, California",297,283,14
1500000US060590114035,060590114035,"Block Group 5, Census Tract 114.03, Orange County, California",519,492,27
1500000US060590115021,060590115021,"Block Group 1, Census Tract 115.02, Orange County, California",405,388,17
1500000US060590115022,060590115022,"Block Group 2, Census Tract 115.02, Orange County, California",612,565,47
1500000US060590115023,060590115023,"Block Group 3, Census Tract 115.02, Orange County, California",459,450,9
1500000US060590115031,060590115031,"Block Group 1, Census Tract 115.03, Orange County, California",330,321,9
1500000US060590115032,060590115032,"Block Group 2, Census Tract 115.03, Orange County, California",245,238,7
1500000US060590115041,060590115041,"Block Group 1, Census Tract 115.04, Orange County, California",457,425,32
1500000US060590115042,060590115042,"Block Group 2, Census Tract 115.04, Orange County, California",276,241,35
1500000US060590115043,060590115043,"Block Group 3, Census Tract 115.04, Orange County, California",376,341,35
1500000US060590115044,060590115044,"Block Group 4, Census Tract 115.04, Orange County, California",656,600,56
1500000US060590115045,060590115045,"Block Group 5, Census Tract 115.04, Orange County, California",514,475,39
1500000US060590116011,060590116011,"Block Group 1, Census Tract 116.01, Orange County, California",262,248,14
1500000US060590116012,060590116012,"Block Group 2, Census Tract 116.01, Orange County, California",537,509,28
1500000US060590116013,060590116013,"Block Group 3, Census Tract 116.01, Orange County, California",358,330,28
1500000US060590116014,060590116014,"Block Group 4, Census Tract 116.01, Orange County, California",419,394,25
1500000US060590116015,060590116015,"Block Group 5, Census Tract 116.01, Orange County, California",344,324,20
1500000US060590116016,060590116016,"Block Group 6, Census Tract 116.01, Orange County, California",396,372,24
1500000US060590116021,060590116021,"Block Group 1, Census Tract 116.02, Orange County, California",395,361,34
1500000US060590116022,060590116022,"Block Group 2, Census Tract 116.02, Orange County, California",691,655,36
1500000US060590116023,060590116023,"Block Group 3, Census Tract 116.02, Orange County, California",420,402,18
1500000US060590117071,060590117071,"Block Group 1, Census Tract 117.07, Orange County, California",1189,1152,37
1500000US060590117072,060590117072,"Block Group 2, Census Tract 117.07, Orange County, California",401,393,8
1500000US060590117073,060590117073,"Block Group 3, Census Tract 117.07, Orange County, California",879,805,74
1500000US060590117081,060590117081,"Block Group 1, Census Tract 117.08, Orange County, California",762,737,25
1500000US060590117082,060590117082,"Block Group 2, Census Tract 117.08, Orange County, California",862,600,262
1500000US060590117083,060590117083,"Block Group 3, Census Tract 117.08, Orange County, California",399,391,8
1500000US060590117091,060590117091,"Block Group 1, Census Tract 117.09, Orange County, California",406,397,9
1500000US060590117092,060590117092,"Block Group 2, Census Tract 117.09, Orange County, California",469,464,5
1500000US060590117093,060590117093,"Block Group 3, Census Tract 117.09, Orange County, California",608,603,5
1500000US060590117101,060590117101,"Block Group 1, Census Tract 117.10, Orange County, California",482,477,5
1500000US060590117102,060590117102,"Block Group 2, Census Tract 117.10, Orange County, California",777,729,48
1500000US060590117111,060590117111,"Block Group 1, Census Tract 117.11, Orange County, California",490,479,11
1500000US060590117112,060590117112,"Block Group 2, Census Tract 117.11, Orange County, California",743,705,38
1500000US060590117113,060590117113,"Block Group 3, Census Tract 117.11, Orange County, California",531,466,65
1500000US060590117114,060590117114,"Block Group 4, Census Tract 117.11, Orange County, California",598,562,36
1500000US060590117115,060590117115,"Block Group 5, Census Tract 117.11, Orange County, California",469,443,26
1500000US060590117121,060590117121,"Block Group 1, Census Tract 117.12, Orange County, California",372,364,8
1500000US060590117122,060590117122,"Block Group 2, Census Tract 117.12, Orange County, California",590,563,27
1500000US060590117123,060590117123,"Block Group 3, Census Tract 117.12, Orange County, California",641,620,21
1500000US060590117141,060590117141,"Block Group 1, Census Tract 117.14, Orange County, California",397,166,231
1500000US060590117151,060590117151,"Block Group 1, Census Tract 117.15, Orange County, California",628,614,14
1500000US060590117152,060590117152,"Block Group 2, Census Tract 117.15, Orange County, California",1285,1267,18
1500000US060590117153,060590117153,"Block Group 3, Census Tract 117.15, Orange County, California",550,543,7
1500000US060590117161,060590117161,"Block Group 1, Census Tract 117.16, Orange County, California",626,589,37
1500000US060590117162,060590117162,"Block Group 2, Census Tract 117.16, Orange County, California",1038,1026,12
1500000US060590117171,060590117171,"Block Group 1, Census Tract 117.17, Orange County, California",671,660,11
1500000US060590117172,060590117172,"Block Group 2, Census Tract 117.17, Orange County, California",267,264,3
1500000US060590117181,060590117181,"Block Group 1, Census Tract 117.18, Orange County, California",503,496,7
1500000US060590117182,060590117182,"Block Group 2, Census Tract 117.18, Orange County, California",605,578,27
1500000US060590117201,060590117201,"Block Group 1, Census Tract 117.20, Orange County, California",626,605,21
1500000US060590117202,060590117202,"Block Group 2, Census Tract 117.20, Orange County, California",586,559,27
1500000US060590117203,060590117203,"Block Group 3, Census Tract 117.20, Orange County, California",292,258,34
1500000US060590117211,060590117211,"Block Group 1, Census Tract 117.21, Orange County, California",379,339,40
1500000US060590117212,060590117212,"Block Group 2, Census Tract 117.21, Orange County, California",492,477,15
1500000US060590117213,060590117213,"Block Group 3, Census Tract 117.21, Orange County, California",732,698,34
1500000US060590117221,060590117221,"Block Group 1, Census Tract 117.22, Orange County, California",361,355,6
1500000US060590117222,060590117222,"Block Group 2, Census Tract 117.22, Orange County, California",464,447,17
1500000US060590117223,060590117223,"Block Group 3, Census Tract 117.22, Orange County, California",241,238,3
1500000US060590218021,060590218021,"Block Group 1, Census Tract 218.02, Orange County, California",668,626,42
1500000US060590218022,060590218022,"Block Group 2, Census Tract 218.02, Orange County, California",455,438,17
1500000US060590218023,060590218023,"Block Group 3, Census Tract 218.02, Orange County, California",480,461,19
1500000US060590218024,060590218024,"Block Group 4, Census Tract 218.02, Orange County, California",464,449,15
1500000US060590218025,060590218025,"Block Group 5, Census Tract 218.02, Orange County, California",605,575,30
1500000US060590218071,060590218071,"Block Group 1, Census Tract 218.07, Orange County, California",698,676,22
1500000US060590218072,060590218072,"Block Group 2, Census Tract 218.07, Orange County, California",672,666,6
1500000US060590218091,060590218091,"Block Group 1, Census Tract 218.09, Orange County, California",594,582,12
1500000US060590218092,060590218092,"Block Group 2, Census Tract 218.09, Orange County, California",471,454,17
1500000US060590218101,060590218101,"Block Group 1, Census Tract 218.10, Orange County, California",349,346,3
1500000US060590218102,060590218102,"Block Group 2, Census Tract 218.10, Orange County, California",536,529,7
1500000US060590218103,060590218103,"Block Group 3, Census Tract 218.10, Orange County, California",330,325,5
1500000US060590218121,060590218121,"Block Group 1, Census Tract 218.12, Orange County, California",295,289,6
1500000US060590218122,060590218122,"Block Group 2, Census Tract 218.12, Orange County, California",728,719,9
1500000US060590218123,060590218123,"Block Group 3, Census Tract 218.12, Orange County, California",445,437,8
1500000US060590218124,060590218124,"Block Group 4, Census Tract 218.12, Orange County, California",756,713,43
1500000US060590218131,060590218131,"Block Group 1, Census Tract 218.13, Orange County, California",11,10,1
1500000US060590218141,060590218141,"Block Group 1, Census Tract 218.14, Orange County, California",841,813,28
1500000US060590218142,060590218142,"Block Group 2, Census Tract 218.14, Orange County, California",936,884,52
1500000US060590218143,060590218143,"Block Group 3, Census Tract 218.14, Orange County, California",322,319,3
1500000US060590218144,060590218144,"Block Group 4, Census Tract 218.14, Orange County, California",499,495,4
1500000US060590218151,060590218151,"Block Group 1, Census Tract 218.15, Orange County, California",845,821,24
1500000US060590218152,060590218152,"Block Group 2, Census Tract 218.15, Orange County, California",286,273,13
1500000US060590218153,060590218153,"Block Group 3, Census Tract 218.15, Orange County, California",1533,1483,50
1500000US060590218161,060590218161,"Block Group 1, Census Tract 218.16, Orange County, California",405,399,6
1500000US060590218162,060590218162,"Block Group 2, Census Tract 218.16, Orange County, California",637,627,10
1500000US060590218163,060590218163,"Block Group 3, Census Tract 218.16, Orange County, California",733,708,25
1500000US060590218171,060590218171,"Block Group 1, Census Tract 218.17, Orange County, California",1007,968,39
1500000US060590218172,060590218172,"Block Group 2, Census Tract 218.17, Orange County, California",273,269,4
1500000US060590218201,060590218201,"Block Group 1, Census Tract 218.20, Orange County, California",435,422,13
1500000US060590218202,060590218202,"Block Group 2, Census Tract 218.20, Orange County, California",993,967,26
1500000US060590218211,060590218211,"Block Group 1, Census Tract 218.21, Orange County, California",755,742,13
1500000US060590218212,060590218212,"Block Group 2, Census Tract 218.21, Orange County, California",1054,993,61
1500000US060590218213,060590218213,"Block Group 3, Census Tract 218.21, Orange County, California",615,598,17
1500000US060590218221,060590218221,"Block Group 1, Census Tract 218.22, Orange County, California",457,454,3
1500000US060590218222,060590218222,"Block Group 2, Census Tract 218.22, Orange County, California",925,830,95
1500000US060590218223,060590218223,"Block Group 3, Census Tract 218.22, Orange County, California",439,420,19
1500000US060590218224,060590218224,"Block Group 4, Census Tract 218.22, Orange County, California",678,648,30
1500000US060590218231,060590218231,"Block Group 1, Census Tract 218.23, Orange County, California",1079,1059,20
1500000US060590218241,060590218241,"Block Group 1, Census Tract 218.24, Orange County, California",359,355,4
1500000US060590218242,060590218242,"Block Group 2, Census Tract 218.24, Orange County, California",505,497,8
1500000US060590218251,060590218251,"Block Group 1, Census Tract 218.25, Orange County, California",645,632,13
1500000US060590218252,060590218252,"Block Group 2, Census Tract 218.25, Orange County, California",470,454,16
1500000US060590218261,060590218261,"Block Group 1, Census Tract 218.26, Orange County, California",643,597,46
1500000US060590218262,060590218262,"Block Group 2, Census Tract 218.26, Orange County, California",449,433,16
1500000US060590218271,060590218271,"Block Group 1, Census Tract 218.27, Orange County, California",563,505,58
1500000US060590218272,060590218272,"Block Group 2, Census Tract 218.27, Orange County, California",506,486,20
1500000US060590218281,060590218281,"Block Group 1, Census Tract 218.28, Orange County, California",390,387,3
1500000US060590218282,060590218282,"Block Group 2, Census Tract 218.28, Orange County, California",404,400,4
1500000US060590218283,060590218283,"Block Group 3, Census Tract 218.28, Orange County, California",524,513,11
1500000US060590218291,060590218291,"Block Group 1, Census Tract 218.29, Orange County, California",722,712,10
1500000US060590218292,060590218292,"Block Group 2, Census Tract 218.29, Orange County, California",526,520,6
1500000US060590218293,060590218293,"Block Group 3, Census Tract 218.29, Orange County, California",543,533,10
1500000US060590218301,060590218301,"Block Group 1, Census Tract 218.30, Orange County, California",432,428,4
1500000US060590218302,060590218302,"Block Group 2, Census Tract 218.30, Orange County, California",477,471,6
1500000US060590218303,060590218303,"Block Group 3, Census Tract 218.30, Orange County, California",546,533,13
1500000US060590218304,060590218304,"Block Group 4, Census Tract 218.30, Orange County, California",584,573,11
1500000US060590219031,060590219031,"Block Group 1, Census Tract 219.03, Orange County, California",451,442,9
1500000US060590219032,060590219032,"Block Group 2, Census Tract 219.03, Orange County, California",394,388,6
1500000US060590219033,060590219033,"Block Group 3, Census Tract 219.03, Orange County, California",371,368,3
1500000US060590219051,060590219051,"Block Group 1, Census Tract 219.05, Orange County, California",622,614,8
1500000US060590219052,060590219052,"Block Group 2, Census Tract 219.05, Orange County, California",747,738,9
1500000US060590219053,060590219053,"Block Group 3, Census Tract 219.05, Orange County, California",431,426,5
1500000US060590219121,060590219121,"Block Group 1, Census Tract 219.12, Orange County, California",618,610,8
1500000US060590219122,060590219122,"Block Group 2, Census Tract 219.12, Orange County, California",562,555,7
1500000US060590219123,060590219123,"Block Group 3, Census Tract 219.12, Orange County, California",401,391,10
1500000US060590219131,060590219131,"Block Group 1, Census Tract 219.13, Orange County, California",254,251,3
1500000US060590219132,060590219132,"Block Group 2, Census Tract 219.13, Orange County, California",502,487,15
1500000US060590219133,060590219133,"Block Group 3, Census Tract 219.13, Orange County, California",475,463,12
1500000US060590219134,060590219134,"Block Group 4, Census Tract 219.13, Orange County, California",733,715,18
1500000US060590219141,060590219141,"Block Group 1, Census Tract 219.14, Orange County, California",946,902,44
1500000US060590219142,060590219142,"Block Group 2, Census Tract 219.14, Orange County, California",467,455,12
1500000US060590219151,060590219151,"Block Group 1, Census Tract 219.15, Orange County, California",712,694,18
1500000US060590219152,060590219152,"Block Group 2, Census Tract 219.15, Orange County, California",782,764,18
1500000US060590219161,060590219161,"Block Group 1, Census Tract 219.16, Orange County, California",797,759,38
1500000US060590219162,060590219162,"Block Group 2, Census Tract 219.16, Orange County, California",657,644,13
1500000US060590219171,060590219171,"Block Group 1, Census Tract 219.17, Orange County, California",513,496,17
1500000US060590219172,060590219172,"Block Group 2, Census Tract 219.17, Orange County, California",361,352,9
1500000US060590219173,060590219173,"Block Group 3, Census Tract 219.17, Orange County, California",333,321,12
1500000US060590219181,060590219181,"Block Group 1, Census Tract 219.18, Orange County, California",506,494,12
1500000US060590219182,060590219182,"Block Group 2, Census Tract 219.18, Orange County, California",1026,999,27
1500000US060590219183,060590219183,"Block Group 3, Census Tract 219.18, Orange County, California",298,288,10
1500000US060590219191,060590219191,"Block Group 1, Census Tract 219.19, Orange County, California",488,476,12
1500000US060590219192,060590219192,"Block Group 2, Census Tract 219.19, Orange County, California",485,466,19
1500000US060590219201,060590219201,"Block Group 1, Census Tract 219.20, Orange County, California",304,299,5
1500000US060590219202,060590219202,"Block Group 2, Census Tract 219.20, Orange County, California",462,452,10
1500000US060590219203,060590219203,"Block Group 3, Census Tract 219.20, Orange County, California",509,496,13
1500000US060590219204,060590219204,"Block Group 4, Census Tract 219.20, Orange County, California",1269,1240,29
1500000US060590219211,060590219211,"Block Group 1, Census Tract 219.21, Orange County, California",452,433,19
1500000US060590219212,060590219212,"Block Group 2, Census Tract 219.21, Orange County, California",985,971,14
1500000US060590219221,060590219221,"Block Group 1, Census Tract 219.22, Orange County, California",828,807,21
1500000US060590219222,060590219222,"Block Group 2, Census Tract 219.22, Orange County, California",448,420,28
1500000US060590219223,060590219223,"Block Group 3, Census Tract 219.22, Orange County, California",265,257,8
1500000US060590219224,060590219224,"Block Group 4, Census Tract 219.22, Orange County, California",792,759,33
1500000US060590219231,060590219231,"Block Group 1, Census Tract 219.23, Orange County, California",970,951,19
1500000US060590219232,060590219232,"Block Group 2, Census Tract 219.23, Orange County, California",557,545,12
1500000US060590219233,060590219233,"Block Group 3, Census Tract 219.23, Orange County, California",509,491,18
1500000US060590219234,060590219234,"Block Group 4, Census Tract 219.23, Orange County, California",384,372,12
1500000US060590219241,060590219241,"Block Group 1, Census Tract 219.24, Orange County, California",5,4,1
1500000US060590219242,060590219242,"Block Group 2, Census Tract 219.24, Orange County, California",546,539,7
1500000US060590219243,060590219243,"Block Group 3, Census Tract 219.24, Orange County, California",873,816,57
1500000US060590320021,060590320021,"Block Group 1, Census Tract 320.02, Orange County, California",269,263,6
1500000US060590320022,060590320022,"Block Group 2, Census Tract 320.02, Orange County, California",622,612,10
1500000US060590320023,060590320023,"Block Group 3, Census Tract 320.02, Orange County, California",747,732,15
1500000US060590320024,060590320024,"Block Group 4, Census Tract 320.02, Orange County, California",440,434,6
1500000US060590320031,060590320031,"Block Group 1, Census Tract 320.03, Orange County, California",567,558,9
1500000US060590320032,060590320032,"Block Group 2, Census Tract 320.03, Orange County, California",513,510,3
1500000US060590320033,060590320033,"Block Group 3, Census Tract 320.03, Orange County, California",503,496,7
1500000US060590320111,060590320111,"Block Group 1, Census Tract 320.11, Orange County, California",467,428,39
1500000US060590320112,060590320112,"Block Group 2, Census Tract 320.11, Orange County, California",286,263,23
1500000US060590320121,060590320121,"Block Group 1, Census Tract 320.12, Orange County, California",479,469,10
1500000US060590320122,060590320122,"Block Group 2, Census Tract 320.12, Orange County, California",507,499,8
1500000US060590320123,060590320123,"Block Group 3, Census Tract 320.12, Orange County, California",304,291,13
1500000US060590320131,060590320131,"Block Group 1, Census Tract 320.13, Orange County, California",1033,977,56
1500000US060590320132,060590320132,"Block Group 2, Census Tract 320.13, Orange County, California",379,375,4
1500000US060590320133,060590320133,"Block Group 3, Census Tract 320.13, Orange County, California",724,696,28
1500000US060590320141,060590320141,"Block Group 1, Census Tract 320.14, Orange County, California",763,735,28
1500000US060590320142,060590320142,"Block Group 2, Census Tract 320.14, Orange County, California",1307,1194,113
1500000US060590320151,060590320151,"Block Group 1, Census Tract 320.15, Orange County, California",532,522,10
1500000US060590320152,060590320152,"Block Group 2, Census Tract 320.15, Orange County, California",448,439,9
1500000US060590320153,060590320153,"Block Group 3, Census Tract 320.15, Orange County, California",555,542,13
1500000US060590320154,060590320154,"Block Group 4, Census Tract 320.15, Orange County, California",424,418,6
1500000US060590320201,060590320201,"Block Group 1, Census Tract 320.20, Orange County, California",742,731,11
1500000US060590320202,060590320202,"Block Group 2, Census Tract 320.20, Orange County, California",773,763,10
1500000US060590320203,060590320203,"Block Group 3, Census Tract 320.20, Orange County, California",395,383,12
1500000US060590320221,060590320221,"Block Group 1, Census Tract 320.22, Orange County, California",786,755,31
1500000US060590320222,060590320222,"Block Group 2, Census Tract 320.22, Orange County, California",615,581,34
1500000US060590320223,060590320223,"Block Group 3, Census Tract 320.22, Orange County, California",1003,888,115
1500000US060590320231,060590320231,"Block Group 1, Census Tract 320.23, Orange County, California",2724,2622,102
1500000US060590320232,060590320232,"Block Group 2, Census Tract 320.23, Orange County, California",1055,998,57
1500000US060590320233,060590320233,"Block Group 3, Census Tract 320.23, Orange County, California",769,751,18
1500000US060590320271,060590320271,"Block Group 1, Census Tract 320.27, Orange County, California",1158,1082,76
1500000US060590320272,060590320272,"Block Group 2, Census Tract 320.27, Orange County, California",887,875,12
1500000US060590320281,060590320281,"Block Group 1, Census Tract 320.28, Orange County, California",428,415,13
1500000US060590320282,060590320282,"Block Group 2, Census Tract 320.28, Orange County, California",893,836,57
1500000US060590320291,060590320291,"Block Group 1, Census Tract 320.29, Orange County, California",399,390,9
1500000US060590320292,060590320292,"Block Group 2, Census Tract 320.29, Orange County, California",484,473,11
1500000US060590320293,060590320293,"Block Group 3, Census Tract 320.29, Orange County, California",568,553,15
1500000US060590320301,060590320301,"Block Group 1, Census Tract 320.30, Orange County, California",497,489,8
1500000US060590320302,060590320302,"Block Group 2, Census Tract 320.30, Orange County, California",792,778,14
1500000US060590320311,060590320311,"Block Group 1, Census Tract 320.31, Orange County, California",482,475,7
1500000US060590320312,060590320312,"Block Group 2, Census Tract 320.31, Orange County, California",689,680,9
1500000US060590320321,060590320321,"Block Group 1, Census Tract 320.32, Orange County, California",424,420,4
1500000US060590320322,060590320322,"Block Group 2, Census Tract 320.32, Orange County, California",611,592,19
1500000US060590320331,060590320331,"Block Group 1, Census Tract 320.33, Orange County, California",806,772,34
1500000US060590320332,060590320332,"Block Group 2, Census Tract 320.33, Orange County, California",359,352,7
1500000US060590320333,060590320333,"Block Group 3, Census Tract 320.33, Orange County, California",334,325,9
1500000US060590320341,060590320341,"Block Group 1, Census Tract 320.34, Orange County, California",483,479,4
1500000US060590320342,060590320342,"Block Group 2, Census Tract 320.34, Orange County, California",975,962,13
1500000US060590320343,060590320343,"Block Group 3, Census Tract 320.34, Orange County, California",390,385,5
1500000US060590320351,060590320351,"Block Group 1, Census Tract 320.35, Orange County, California",625,602,23
1500000US060590320352,060590320352,"Block Group 2, Census Tract 320.35, Orange County, California",433,395,38
1500000US060590320361,060590320361,"Block Group 1, Census Tract 320.36, Orange County, California",486,462,24
1500000US060590320362,060590320362,"Block Group 2, Census Tract 320.36, Orange County, California",825,816,9
1500000US060590320371,060590320371,"Block Group 1, Census Tract 320.37, Orange County, California",1321,1257,64
1500000US060590320372,060590320372,"Block Group 2, Census Tract 320.37, Orange County, California",466,460,6
1500000US060590320373,060590320373,"Block Group 3, Census Tract 320.37, Orange County, California",823,787,36
1500000US060590320381,060590320381,"Block Group 1, Census Tract 320.38, Orange County, California",981,966,15
1500000US060590320382,060590320382,"Block Group 2, Census Tract 320.38, Orange County, California",272,267,5
1500000US060590320383,060590320383,"Block Group 3, Census Tract 320.38, Orange County, California",877,859,18
1500000US060590320391,060590320391,"Block Group 1, Census Tract 320.39, Orange County, California",375,374,1
1500000US060590320392,060590320392,"Block Group 2, Census Tract 320.39, Orange County, California",859,843,16
1500000US060590320393,060590320393,"Block Group 3, Census Tract 320.39, Orange County, California",553,530,23
1500000US060590320394,060590320394,"Block Group 4, Census Tract 320.39, Orange County, California",441,433,8
1500000US060590320401,060590320401,"Block Group 1, Census Tract 320.40, Orange County, California",518,512,6
1500000US060590320402,060590320402,"Block Group 2, Census Tract 320.40, Orange County, California",367,363,4
1500000US060590320411,060590320411,"Block Group 1, Census Tract 320.41, Orange County, California",420,345,75
1500000US060590320421,060590320421,"Block Group 1, Census Tract 320.42, Orange County, California",1058,1045,13
1500000US060590320422,060590320422,"Block Group 2, Census Tract 320.42, Orange County, California",351,331,20
1500000US060590320423,060590320423,"Block Group 3, Census Tract 320.42, Orange County, California",407,403,4
1500000US060590320431,060590320431,"Block Group 1, Census Tract 320.43, Orange County, California",788,771,17
1500000US060590320432,060590320432,"Block Group 2, Census Tract 320.43, Orange County, California",462,456,6
1500000US060590320441,060590320441,"Block Group 1, Census Tract 320.44, Orange County, California",608,588,20
1500000US060590320442,060590320442,"Block Group 2, Census Tract 320.44, Orange County, California",434,421,13
1500000US060590320443,060590320443,"Block Group 3, Census Tract 320.44, Orange County, California",320,316,4
1500000US060590320444,060590320444,"Block Group 4, Census Tract 320.44, Orange County, California",649,628,21
1500000US060590320451,060590320451,"Block Group 1, Census Tract 320.45, Orange County, California",401,396,5
1500000US060590320452,060590320452,"Block Group 2, Census Tract 320.45, Orange County, California",537,519,18
1500000US060590320461,060590320461,"Block Group 1, Census Tract 320.46, Orange County, California",246,242,4
1500000US060590320462,060590320462,"Block Group 2, Census Tract 320.46, Orange County, California",526,517,9
1500000US060590320463,060590320463,"Block Group 3, Census Tract 320.46, Orange County, California",631,618,13
1500000US060590320464,060590320464,"Block Group 4, Census Tract 320.46, Orange County, California",469,459,10
1500000US060590320471,060590320471,"Block Group 1, Census Tract 320.47, Orange County, California",599,568,31
1500000US060590320472,060590320472,"Block Group 2, Census Tract 320.47, Orange County, California",281,274,7
1500000US060590320473,060590320473,"Block Group 3, Census Tract 320.47, Orange County, California",312,301,11
1500000US060590320474,060590320474,"Block Group 4, Census Tract 320.47, Orange County, California",546,526,20
1500000US060590320481,060590320481,"Block Group 1, Census Tract 320.48, Orange County, California",422,416,6
1500000US060590320482,060590320482,"Block Group 2, Census Tract 320.48, Orange County, California",901,870,31
1500000US060590320483,060590320483,"Block Group 3, Census Tract 320.48, Orange County, California",446,430,16
1500000US060590320484,060590320484,"Block Group 4, Census Tract 320.48, Orange County, California",480,475,5
1500000US060590320491,060590320491,"Block Group 1, Census Tract 320.49, Orange County, California",1391,1344,47
1500000US060590320492,060590320492,"Block Group 2, Census Tract 320.49, Orange County, California",196,190,6
1500000US060590320493,060590320493,"Block Group 3, Census Tract 320.49, Orange County, California",796,768,28
