location,year,total,single,multi,multiTwo,multiThreeFour,multiFivePlus
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2017,502,394,108,0,9,99
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2016,476,329,147,0,8,139
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2015,305,305,0,0,0,0
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2014,299,295,4,4,0,0
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2013,297,297,0,0,0,0
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2012,187,187,0,0,0,0
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2011,163,163,0,0,0,0
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2010,251,233,18,4,3,11
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2009,261,199,62,10,4,48
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2008,479,363,116,4,0,112
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2007,736,510,226,0,0,226
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2006,871,790,81,6,0,75
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2005,1334,1077,257,0,18,239
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2004,1293,1094,199,0,0,199
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2003,1057,1020,37,0,27,10
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2002,834,757,77,0,0,77
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2001,935,768,167,0,109,58
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,2000,790,740,50,0,0,50
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1999,807,776,31,0,0,31
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1998,694,694,0,0,0,0
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1997,676,614,62,0,0,62
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1996,621,546,75,0,0,75
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1995,382,367,15,0,0,15
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1994,602,522,80,0,0,80
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1993,514,467,47,0,0,47
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1992,348,328,20,0,0,20
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1991,745,686,59,4,0,55
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1990,909,660,249,14,7,228
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1989,1279,1136,143,40,73,30
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1988,1109,1011,98,34,59,5
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1987,888,759,129,14,49,66
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1986,1003,826,177,20,53,104
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1985,1206,850,356,38,83,235
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1984,1151,922,229,20,120,89
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1983,1041,858,183,50,61,72
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1982,879,725,154,8,71,75
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1981,992,936,56,16,35,5
SAN LUIS OBISPO COUNTY UNINCORPORATED AREA,1980,1137,1045,92,44,27,21
SAN MARCOS,2018,256,134,122,0,24,98
SAN MARCOS,2017,470,395,75,6,19,50
SAN MARCOS,2016,346,80,266,0,3,263
SAN MARCOS,2015,602,91,511,0,0,511
SAN MARCOS,2014,101,95,6,0,0,6
SAN MARCOS,2013,816,285,531,8,0,523
SAN MARCOS,2012,561,155,406,40,24,342
SAN MARCOS,2011,407,163,244,14,6,224
SAN MARCOS,2010,120,73,47,18,0,29
SAN MARCOS,2009,152,47,105,2,0,103
SAN MARCOS,2008,54,54,0,0,0,0
SAN MARCOS,2007,273,220,53,26,11,16
SAN MARCOS,2006,418,230,188,4,52,132
SAN MARCOS,2005,1358,385,973,4,84,885
SAN MARCOS,2004,2270,1074,1196,4,52,1140
SAN MARCOS,2003,1709,1230,479,0,75,404
SAN MARCOS,2002,879,625,254,0,24,230
SAN MARCOS,2001,1130,950,180,0,92,88
SAN MARCOS,2000,1019,840,179,0,8,171
SAN MARCOS,1999,847,575,272,0,0,272
SAN MARCOS,1998,377,315,62,0,52,10
SAN MARCOS,1997,211,211,0,0,0,0
SAN MARCOS,1996,240,228,12,0,0,12
SAN MARCOS,1995,402,364,38,0,3,35
SAN MARCOS,1994,353,347,6,0,0,6
SAN MARCOS,1993,379,379,0,0,0,0
SAN MARCOS,1992,312,312,0,0,0,0
SAN MARCOS,1991,403,355,48,0,40,8
SAN MARCOS,1990,453,231,222,10,32,180
SAN MARCOS,1989,794,658,136,0,4,132
SAN MARCOS,1988,642,242,400,0,0,400
SAN MARCOS,1987,678,311,367,4,4,359
SAN MARCOS,1986,1871,176,1695,38,8,1649
SAN MARCOS,1985,556,98,458,6,8,444
SAN MARCOS,1984,587,231,356,2,8,346
SAN MARCOS,1983,262,156,106,8,16,82
SAN MARCOS,1982,56,6,50,2,0,48
SAN MARCOS,1981,51,33,18,18,0,0
SAN MARCOS,1980,217,181,36,2,0,34
SAN MARINO,2018,8,8,0,0,0,0
SAN MARINO,2017,7,7,0,0,0,0
SAN MARINO,2016,13,11,2,2,0,0
SAN MARINO,2015,12,12,0,0,0,0
SAN MARINO,2014,15,15,0,0,0,0
SAN MARINO,2013,8,8,0,0,0,0
SAN MARINO,2012,9,9,0,0,0,0
SAN MARINO,2011,4,4,0,0,0,0
SAN MARINO,2010,3,3,0,0,0,0
SAN MARINO,2009,2,2,0,0,0,0
SAN MARINO,2008,7,7,0,0,0,0
SAN MARINO,2007,2,2,0,0,0,0
SAN MARINO,2006,5,5,0,0,0,0
SAN MARINO,2005,6,6,0,0,0,0
SAN MARINO,2004,5,5,0,0,0,0
SAN MARINO,2003,8,8,0,0,0,0
SAN MARINO,2002,7,7,0,0,0,0
SAN MARINO,2001,2,2,0,0,0,0
SAN MARINO,2000,9,9,0,0,0,0
SAN MARINO,1999,4,4,0,0,0,0
SAN MARINO,1998,3,3,0,0,0,0
SAN MARINO,1997,10,10,0,0,0,0
SAN MARINO,1996,5,5,0,0,0,0
SAN MARINO,1995,9,9,0,0,0,0
SAN MARINO,1994,5,5,0,0,0,0
SAN MARINO,1993,4,4,0,0,0,0
SAN MARINO,1992,4,4,0,0,0,0
SAN MARINO,1991,6,6,0,0,0,0
SAN MARINO,1990,3,3,0,0,0,0
SAN MARINO,1989,5,5,0,0,0,0
SAN MARINO,1988,5,5,0,0,0,0
SAN MARINO,1987,3,3,0,0,0,0
SAN MARINO,1986,0,0,0,0,0,0
SAN MARINO,1985,4,4,0,0,0,0
SAN MARINO,1984,5,5,0,0,0,0
SAN MARINO,1983,5,5,0,0,0,0
SAN MARINO,1982,6,6,0,0,0,0
SAN MARINO,1981,3,3,0,0,0,0
SAN MARINO,1980,2,2,0,0,0,0
SAN MATEO,2018,83,8,75,0,0,75
SAN MATEO,2017,445,72,373,2,0,371
SAN MATEO,2016,225,68,157,0,9,148
SAN MATEO,2015,416,112,304,0,0,304
SAN MATEO,2014,96,96,0,0,0,0
SAN MATEO,2013,211,103,108,0,0,108
SAN MATEO,2012,220,30,190,0,13,177
SAN MATEO,2011,26,5,21,2,7,12
SAN MATEO,2010,2,2,0,0,0,0
SAN MATEO,2009,95,24,71,0,3,68
SAN MATEO,2008,18,18,0,0,0,0
SAN MATEO,2007,11,11,0,0,0,0
SAN MATEO,2006,151,9,142,0,0,142
SAN MATEO,2005,20,10,10,10,0,0
SAN MATEO,2004,80,30,50,0,0,50
SAN MATEO,2003,156,59,97,4,0,93
SAN MATEO,2002,233,4,229,2,0,227
SAN MATEO,2001,68,19,49,0,11,38
SAN MATEO,2000,498,57,441,0,0,441
SAN MATEO,1999,33,33,0,0,0,0
SAN MATEO,1998,423,9,414,8,0,406
SAN MATEO,1997,18,14,4,0,4,0
SAN MATEO,1996,62,4,58,2,0,56
SAN MATEO,1995,20,18,2,2,0,0
SAN MATEO,1994,19,17,2,2,0,0
SAN MATEO,1993,48,11,37,0,0,37
SAN MATEO,1992,415,16,399,0,28,371
SAN MATEO,1991,150,24,126,6,7,113
SAN MATEO,1990,12,8,4,4,0,0
SAN MATEO,1989,301,16,285,6,4,275
SAN MATEO,1988,130,13,117,2,4,111
SAN MATEO,1987,541,80,461,6,10,445
SAN MATEO,1986,216,68,148,4,0,144
SAN MATEO,1985,235,75,160,0,0,160
SAN MATEO,1984,544,82,462,2,0,460
SAN MATEO,1983,166,106,60,4,0,56
SAN MATEO,1982,183,40,143,0,0,143
SAN MATEO,1981,183,14,169,0,4,165
SAN MATEO,1980,509,92,417,6,18,393
SAN MATEO COUNTY UNINCORPORATED AREA,2018,48,48,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2017,70,54,16,0,0,16
SAN MATEO COUNTY UNINCORPORATED AREA,2016,76,46,30,0,3,27
SAN MATEO COUNTY UNINCORPORATED AREA,2015,58,41,17,0,0,17
SAN MATEO COUNTY UNINCORPORATED AREA,2014,56,56,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2013,55,55,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2012,51,51,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2011,44,44,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2010,51,51,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2009,53,53,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2008,206,87,119,0,0,119
SAN MATEO COUNTY UNINCORPORATED AREA,2007,209,209,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2006,191,184,7,2,0,5
SAN MATEO COUNTY UNINCORPORATED AREA,2005,214,214,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,2004,209,204,5,2,3,0
SAN MATEO COUNTY UNINCORPORATED AREA,2003,342,187,155,2,0,153
SAN MATEO COUNTY UNINCORPORATED AREA,2002,198,185,13,8,0,5
SAN MATEO COUNTY UNINCORPORATED AREA,2001,257,246,11,2,4,5
SAN MATEO COUNTY UNINCORPORATED AREA,2000,508,506,2,2,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1999,274,234,40,0,4,36
SAN MATEO COUNTY UNINCORPORATED AREA,1998,247,243,4,4,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1997,202,184,18,2,8,8
SAN MATEO COUNTY UNINCORPORATED AREA,1996,125,125,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1995,132,110,22,2,0,20
SAN MATEO COUNTY UNINCORPORATED AREA,1994,124,122,2,2,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1993,120,120,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1992,65,65,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1991,85,74,11,4,0,7
SAN MATEO COUNTY UNINCORPORATED AREA,1990,140,96,44,2,4,38
SAN MATEO COUNTY UNINCORPORATED AREA,1989,187,162,25,4,0,21
SAN MATEO COUNTY UNINCORPORATED AREA,1988,270,238,32,22,10,0
SAN MATEO COUNTY UNINCORPORATED AREA,1987,278,274,4,4,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1986,295,223,72,12,24,36
SAN MATEO COUNTY UNINCORPORATED AREA,1985,204,204,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1984,130,115,15,6,3,6
SAN MATEO COUNTY UNINCORPORATED AREA,1983,104,91,13,2,0,11
SAN MATEO COUNTY UNINCORPORATED AREA,1982,128,98,30,2,0,28
SAN MATEO COUNTY UNINCORPORATED AREA,1981,123,123,0,0,0,0
SAN MATEO COUNTY UNINCORPORATED AREA,1980,390,294,96,2,16,78
SAN PABLO,2018,4,4,0,0,0,0
SAN PABLO,2017,11,11,0,0,0,0
SAN PABLO,2016,23,23,0,0,0,0
SAN PABLO,2015,37,37,0,0,0,0
SAN PABLO,2014,31,31,0,0,0,0
SAN PABLO,2013,2,2,0,0,0,0
SAN PABLO,2012,0,0,0,0,0,0
SAN PABLO,2011,1,1,0,0,0,0
SAN PABLO,2010,6,2,4,0,4,0
SAN PABLO,2009,1,1,0,0,0,0
SAN PABLO,2008,28,20,8,0,0,8
SAN PABLO,2007,49,49,0,0,0,0
SAN PABLO,2006,46,44,2,2,0,0
SAN PABLO,2005,122,20,102,2,0,100
SAN PABLO,2004,101,31,70,0,0,70
SAN PABLO,2003,148,145,3,0,3,0
SAN PABLO,2002,68,68,0,0,0,0
SAN PABLO,2001,10,10,0,0,0,0
SAN PABLO,2000,90,8,82,0,0,82
SAN PABLO,1999,12,12,0,0,0,0
SAN PABLO,1998,11,11,0,0,0,0
SAN PABLO,1997,31,13,18,0,0,18
SAN PABLO,1996,60,6,54,0,3,51
SAN PABLO,1995,7,7,0,0,0,0
SAN PABLO,1994,11,11,0,0,0,0
SAN PABLO,1993,18,18,0,0,0,0
SAN PABLO,1992,47,21,26,2,0,24
SAN PABLO,1991,74,74,0,0,0,0
SAN PABLO,1990,69,69,0,0,0,0
SAN PABLO,1989,106,46,60,6,0,54
SAN PABLO,1988,38,38,0,0,0,0
SAN PABLO,1987,13,13,0,0,0,0
SAN PABLO,1986,248,6,242,4,0,238
SAN PABLO,1985,118,17,101,4,6,91
SAN PABLO,1984,46,17,29,0,19,10
SAN PABLO,1983,192,130,62,0,0,62
SAN PABLO,1982,207,44,163,0,0,163
SAN PABLO,1981,129,89,40,0,8,32
SAN PABLO,1980,169,169,0,0,0,0
SAN RAFAEL,2018,11,11,0,0,0,0
SAN RAFAEL,2017,3,3,0,0,0,0
SAN RAFAEL,2016,38,23,15,0,0,15
SAN RAFAEL,2015,27,27,0,0,0,0
SAN RAFAEL,2014,1,1,0,0,0,0
SAN RAFAEL,2013,4,4,0,0,0,0
SAN RAFAEL,2012,0,0,0,0,0,0
SAN RAFAEL,2011,0,0,0,0,0,0
SAN RAFAEL,2010,1,1,0,0,0,0
SAN RAFAEL,2009,84,2,82,0,0,82
SAN RAFAEL,2008,1,1,0,0,0,0
SAN RAFAEL,2007,4,4,0,0,0,0
SAN RAFAEL,2006,7,7,0,0,0,0
SAN RAFAEL,2005,94,38,56,0,0,56
SAN RAFAEL,2004,254,85,169,4,0,165
SAN RAFAEL,2003,38,36,2,2,0,0
SAN RAFAEL,2002,17,15,2,2,0,0
SAN RAFAEL,2001,187,5,182,0,0,182
SAN RAFAEL,2000,138,22,116,0,3,113
SAN RAFAEL,1999,132,113,19,4,0,15
SAN RAFAEL,1998,86,52,34,0,0,34
SAN RAFAEL,1997,138,62,76,10,6,60
SAN RAFAEL,1996,118,53,65,0,3,62
SAN RAFAEL,1995,268,83,185,4,29,152
SAN RAFAEL,1994,91,64,27,2,3,22
SAN RAFAEL,1993,123,40,83,4,0,79
SAN RAFAEL,1992,54,47,7,0,0,7
SAN RAFAEL,1991,129,66,63,0,3,60
SAN RAFAEL,1990,443,35,408,8,6,394
SAN RAFAEL,1989,437,256,181,6,3,172
SAN RAFAEL,1988,461,230,231,2,7,222
SAN RAFAEL,1987,270,172,98,2,0,96
SAN RAFAEL,1986,151,65,86,8,0,78
SAN RAFAEL,1985,260,24,236,14,92,130
SAN RAFAEL,1984,262,16,246,0,142,104
SAN RAFAEL,1983,394,56,338,2,7,329
SAN RAFAEL,1982,12,8,4,0,4,0
SAN RAFAEL,1981,156,24,132,30,33,69
SAN RAFAEL,1980,86,38,48,8,17,23
SAN RAMON,2018,160,160,0,0,0,0
SAN RAMON,2017,35,2,33,0,18,15
SAN RAMON,2016,29,2,27,0,21,6
SAN RAMON,2015,60,7,53,0,0,53
SAN RAMON,2014,48,0,48,0,0,48
SAN RAMON,2013,28,0,28,0,0,28
SAN RAMON,2012,3,3,0,0,0,0
SAN RAMON,2011,0,0,0,0,0,0
SAN RAMON,2010,0,0,0,0,0,0
SAN RAMON,2009,0,0,0,0,0,0
SAN RAMON,2008,1,1,0,0,0,0
SAN RAMON,2007,76,76,0,0,0,0
SAN RAMON,2006,27,27,0,0,0,0
SAN RAMON,2005,33,33,0,0,0,0
SAN RAMON,2004,0,0,0,0,0,0
SAN RAMON,2003,39,0,39,0,0,39
SAN RAMON,2002,14,14,0,0,0,0
SAN RAMON,2001,80,80,0,0,0,0
SAN RAMON,2000,241,241,0,0,0,0
SAN RAMON,1999,199,104,95,0,30,65
SAN RAMON,1998,234,120,114,0,0,114
SAN RAMON,1997,370,370,0,0,0,0
SAN RAMON,1996,289,289,0,0,0,0
SAN RAMON,1995,455,370,85,0,4,81
SAN RAMON,1994,320,281,39,0,0,39
SAN RAMON,1993,309,178,131,0,0,131
SAN RAMON,1992,367,161,206,0,0,206
SAN RAMON,1991,141,97,44,0,0,44
SAN RAMON,1990,0,0,0,0,0,0
SAN RAMON,1989,0,0,0,0,0,0
SAN RAMON,1988,0,0,0,0,0,0
SAN RAMON,1987,0,0,0,0,0,0
SAN RAMON,1986,0,0,0,0,0,0
SAN RAMON,1985,0,0,0,0,0,0
SAN RAMON,1984,0,0,0,0,0,0
SAN RAMON,1983,0,0,0,0,0,0
SAN RAMON,1982,0,0,0,0,0,0
SAN RAMON,1981,0,0,0,0,0,0
SAN RAMON,1980,0,0,0,0,0,0
SAND CITY,2018,3,1,2,2,0,0
SAND CITY,2017,7,7,0,0,0,0
SAND CITY,2016,2,2,0,0,0,0
SAND CITY,2015,1,1,0,0,0,0
SAND CITY,2014,0,0,0,0,0,0
SAND CITY,2013,0,0,0,0,0,0
SAND CITY,2012,1,1,0,0,0,0
SAND CITY,2011,0,0,0,0,0,0
SAND CITY,2010,0,0,0,0,0,0
SAND CITY,2009,0,0,0,0,0,0
SAND CITY,2008,0,0,0,0,0,0
SAND CITY,2007,0,0,0,0,0,0
SAND CITY,2006,31,0,31,0,0,31
SAND CITY,2005,1,1,0,0,0,0
SAND CITY,2004,0,0,0,0,0,0
SAND CITY,2003,3,3,0,0,0,0
SAND CITY,2002,9,3,6,2,4,0
SAND CITY,2001,6,2,4,4,0,0
SAND CITY,2000,4,2,2,2,0,0
SAND CITY,1999,9,7,2,2,0,0
SAND CITY,1998,2,2,0,0,0,0
SAND CITY,1997,1,1,0,0,0,0
SAND CITY,1996,1,1,0,0,0,0
SAND CITY,1995,1,1,0,0,0,0
SAND CITY,1994,0,0,0,0,0,0
SAND CITY,1993,0,0,0,0,0,0
SAND CITY,1992,0,0,0,0,0,0
SAND CITY,1991,0,0,0,0,0,0
SAND CITY,1990,0,0,0,0,0,0
SAND CITY,1989,0,0,0,0,0,0
SAND CITY,1988,0,0,0,0,0,0
SAND CITY,1987,0,0,0,0,0,0
SAND CITY,1986,0,0,0,0,0,0
SAND CITY,1985,0,0,0,0,0,0
SAND CITY,1984,0,0,0,0,0,0
SAND CITY,1983,0,0,0,0,0,0
SAND CITY,1982,0,0,0,0,0,0
SAND CITY,1981,0,0,0,0,0,0
SAND CITY,1980,0,0,0,0,0,0
SANGER,2018,61,58,3,0,3,0
SANGER,2017,69,21,48,0,0,48
SANGER,2016,33,33,0,0,0,0
SANGER,2015,32,32,0,0,0,0
SANGER,2014,16,16,0,0,0,0
SANGER,2013,18,18,0,0,0,0
SANGER,2012,15,15,0,0,0,0
SANGER,2011,3,3,0,0,0,0
SANGER,2010,33,33,0,0,0,0
SANGER,2009,31,31,0,0,0,0
SANGER,2008,44,44,0,0,0,0
SANGER,2007,72,72,0,0,0,0
SANGER,2006,472,468,4,4,0,0
SANGER,2005,604,600,4,4,0,0
SANGER,2004,362,360,2,2,0,0
SANGER,2003,278,202,76,0,4,72
SANGER,2002,50,50,0,0,0,0
SANGER,2001,94,90,4,4,0,0
SANGER,2000,65,65,0,0,0,0
SANGER,1999,39,37,2,2,0,0
SANGER,1998,47,47,0,0,0,0
SANGER,1997,26,26,0,0,0,0
SANGER,1996,36,36,0,0,0,0
SANGER,1995,65,58,7,4,3,0
SANGER,1994,74,72,2,2,0,0
SANGER,1993,34,32,2,2,0,0
SANGER,1992,87,87,0,0,0,0
SANGER,1991,34,31,3,0,3,0
SANGER,1990,78,78,0,0,0,0
SANGER,1989,190,56,134,4,130,0
SANGER,1988,91,87,4,0,4,0
SANGER,1987,46,46,0,0,0,0
SANGER,1986,102,92,10,2,8,0
SANGER,1985,252,48,204,2,74,128
SANGER,1984,93,42,51,8,38,5
SANGER,1983,65,57,8,2,6,0
SANGER,1982,13,13,0,0,0,0
SANGER,1981,29,23,6,0,6,0
SANGER,1980,75,69,6,0,6,0
SANTA ANA,2018,621,122,499,0,0,499
SANTA ANA,2017,441,197,244,0,3,241
SANTA ANA,2016,219,149,70,0,0,70
SANTA ANA,2015,541,39,502,0,0,502
SANTA ANA,2014,95,95,0,0,0,0
SANTA ANA,2013,20,20,0,0,0,0
SANTA ANA,2012,382,14,368,0,14,354
SANTA ANA,2011,167,42,125,6,9,110
SANTA ANA,2010,8,8,0,0,0,0
SANTA ANA,2009,7,7,0,0,0,0
SANTA ANA,2008,13,13,0,0,0,0
SANTA ANA,2007,99,99,0,0,0,0
SANTA ANA,2006,643,643,0,0,0,0
SANTA ANA,2005,79,79,0,0,0,0
SANTA ANA,2004,105,100,5,0,0,5
SANTA ANA,2003,184,140,44,0,4,40
SANTA ANA,2002,122,92,30,0,4,26
SANTA ANA,2001,25,25,0,0,0,0
SANTA ANA,2000,329,55,274,0,0,274
SANTA ANA,1999,62,62,0,0,0,0
SANTA ANA,1998,42,40,2,2,0,0
SANTA ANA,1997,15,15,0,0,0,0
SANTA ANA,1996,12,10,2,2,0,0
SANTA ANA,1995,6,6,0,0,0,0
SANTA ANA,1994,3,3,0,0,0,0
SANTA ANA,1993,74,74,0,0,0,0
SANTA ANA,1992,43,37,6,0,6,0
SANTA ANA,1991,43,29,14,14,0,0
SANTA ANA,1990,94,60,34,10,3,21
SANTA ANA,1989,313,146,167,0,0,167
SANTA ANA,1988,492,24,468,10,17,441
SANTA ANA,1987,1499,127,1372,6,31,1335
SANTA ANA,1986,2253,86,2167,0,27,2140
SANTA ANA,1985,1387,204,1183,8,39,1136
SANTA ANA,1984,1168,369,799,8,4,787
SANTA ANA,1983,910,234,676,28,12,636
SANTA ANA,1982,380,31,349,10,31,308
SANTA ANA,1981,622,84,538,10,28,500
SANTA ANA,1980,550,53,497,62,8,427
SANTA BARBARA,2018,300,121,179,114,7,58
SANTA BARBARA,2017,205,146,59,0,0,59
SANTA BARBARA,2016,186,138,48,0,0,48
SANTA BARBARA,2015,180,30,150,12,3,135
SANTA BARBARA,2014,119,7,112,8,6,98
SANTA BARBARA,2013,46,25,21,2,0,19
SANTA BARBARA,2012,53,10,43,0,0,43
SANTA BARBARA,2011,45,15,30,4,6,20
SANTA BARBARA,2010,39,18,21,2,3,16
SANTA BARBARA,2009,39,16,23,2,3,18
SANTA BARBARA,2008,63,19,44,4,3,37
SANTA BARBARA,2007,92,32,60,8,6,46
SANTA BARBARA,2006,126,47,79,10,6,63
SANTA BARBARA,2005,208,42,166,26,4,136
SANTA BARBARA,2004,209,61,148,6,119,23
SANTA BARBARA,2003,95,52,43,8,15,20
SANTA BARBARA,2002,118,60,58,0,47,11
SANTA BARBARA,2001,48,32,16,6,4,6
SANTA BARBARA,2000,45,33,12,4,8,0
SANTA BARBARA,1999,59,42,17,12,0,5
SANTA BARBARA,1998,57,51,6,6,0,0
SANTA BARBARA,1997,193,32,161,10,19,132
SANTA BARBARA,1996,140,94,46,12,3,31
SANTA BARBARA,1995,154,22,132,32,16,84
SANTA BARBARA,1994,36,15,21,8,13,0
SANTA BARBARA,1993,61,17,44,4,18,22
SANTA BARBARA,1992,127,19,108,88,0,20
SANTA BARBARA,1991,38,24,14,8,6,0
SANTA BARBARA,1990,57,50,7,4,3,0
SANTA BARBARA,1989,53,35,18,10,0,8
SANTA BARBARA,1988,110,84,26,26,0,0
SANTA BARBARA,1987,568,173,395,36,70,289
SANTA BARBARA,1986,390,150,240,54,42,144
SANTA BARBARA,1985,307,75,232,98,49,85
SANTA BARBARA,1984,369,89,280,82,116,82
SANTA BARBARA,1983,152,86,66,8,38,20
SANTA BARBARA,1982,169,60,109,72,17,20
SANTA BARBARA,1981,182,46,136,46,85,5
SANTA BARBARA,1980,301,78,223,80,53,90
SANTA BARBARA COUNTY UNINCORPORATED AREA,2018,344,239,105,2,0,103
SANTA BARBARA COUNTY UNINCORPORATED AREA,2017,400,207,193,4,30,159
SANTA BARBARA COUNTY UNINCORPORATED AREA,2016,168,66,102,0,3,99
SANTA BARBARA COUNTY UNINCORPORATED AREA,2015,368,139,229,0,80,149
SANTA BARBARA COUNTY UNINCORPORATED AREA,2014,161,157,4,4,0,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,2013,198,186,12,8,4,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,2012,175,109,66,2,8,56
SANTA BARBARA COUNTY UNINCORPORATED AREA,2011,125,87,38,2,3,33
SANTA BARBARA COUNTY UNINCORPORATED AREA,2010,203,191,12,2,10,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,2009,129,118,11,0,4,7
SANTA BARBARA COUNTY UNINCORPORATED AREA,2008,199,130,69,0,0,69
SANTA BARBARA COUNTY UNINCORPORATED AREA,2007,191,189,2,2,0,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,2006,319,311,8,2,6,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,2005,340,313,27,24,3,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,2004,373,218,155,12,28,115
SANTA BARBARA COUNTY UNINCORPORATED AREA,2003,373,306,67,16,23,28
SANTA BARBARA COUNTY UNINCORPORATED AREA,2002,553,215,338,10,93,235
SANTA BARBARA COUNTY UNINCORPORATED AREA,2001,332,242,90,20,45,25
SANTA BARBARA COUNTY UNINCORPORATED AREA,2000,445,388,57,12,27,18
SANTA BARBARA COUNTY UNINCORPORATED AREA,1999,385,355,30,18,12,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,1998,674,578,96,18,27,51
SANTA BARBARA COUNTY UNINCORPORATED AREA,1997,447,299,148,12,12,124
SANTA BARBARA COUNTY UNINCORPORATED AREA,1996,377,346,31,16,9,6
SANTA BARBARA COUNTY UNINCORPORATED AREA,1995,313,261,52,4,32,16
SANTA BARBARA COUNTY UNINCORPORATED AREA,1994,294,284,10,10,0,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,1993,209,209,0,0,0,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,1992,247,242,5,0,0,5
SANTA BARBARA COUNTY UNINCORPORATED AREA,1991,450,446,4,4,0,0
SANTA BARBARA COUNTY UNINCORPORATED AREA,1990,521,448,73,38,23,12
SANTA BARBARA COUNTY UNINCORPORATED AREA,1989,990,914,76,28,31,17
SANTA BARBARA COUNTY UNINCORPORATED AREA,1988,743,629,114,8,19,87
SANTA BARBARA COUNTY UNINCORPORATED AREA,1987,838,764,74,20,34,20
SANTA BARBARA COUNTY UNINCORPORATED AREA,1986,1081,991,90,14,66,10
SANTA BARBARA COUNTY UNINCORPORATED AREA,1985,1201,683,518,56,54,408
SANTA BARBARA COUNTY UNINCORPORATED AREA,1984,967,583,384,116,72,196
SANTA BARBARA COUNTY UNINCORPORATED AREA,1983,843,585,258,10,45,203
SANTA BARBARA COUNTY UNINCORPORATED AREA,1982,594,360,234,26,143,65
SANTA BARBARA COUNTY UNINCORPORATED AREA,1981,636,491,145,16,43,86
SANTA BARBARA COUNTY UNINCORPORATED AREA,1980,783,579,204,30,19,155
