GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Occupied,Margin of Error; Total: - Occupied,Estimate; Total: - Vacant,Margin of Error; Total: - Vacant
1500000US060371048102,060371048102,"Block Group 2, Census Tract 1048.10, Los Angeles County, California",206,65,206,65,0,12
1500000US060371048103,060371048103,"Block Group 3, Census Tract 1048.10, Los Angeles County, California",592,94,575,96,17,27
1500000US060371048211,060371048211,"Block Group 1, Census Tract 1048.21, Los Angeles County, California",530,61,521,61,9,15
1500000US060371048212,060371048212,"Block Group 2, Census Tract 1048.21, Los Angeles County, California",245,61,245,61,0,12
1500000US060371048221,060371048221,"Block Group 1, Census Tract 1048.22, Los Angeles County, California",639,20,614,36,25,27
1500000US060371060101,060371060101,"Block Group 1, Census Tract 1060.10, Los Angeles County, California",978,32,923,57,55,48
1500000US060371060201,060371060201,"Block Group 1, Census Tract 1060.20, Los Angeles County, California",551,93,540,90,11,20
1500000US060371060202,060371060202,"Block Group 2, Census Tract 1060.20, Los Angeles County, California",916,96,888,99,28,42
1500000US060371061111,060371061111,"Block Group 1, Census Tract 1061.11, Los Angeles County, California",657,99,632,101,25,40
1500000US060371061112,060371061112,"Block Group 2, Census Tract 1061.11, Los Angeles County, California",748,96,727,98,21,33
1500000US060371061121,060371061121,"Block Group 1, Census Tract 1061.12, Los Angeles County, California",521,90,521,90,0,12
1500000US060371061122,060371061122,"Block Group 2, Census Tract 1061.12, Los Angeles County, California",1008,85,987,90,21,32
1500000US060371061131,060371061131,"Block Group 1, Census Tract 1061.13, Los Angeles County, California",564,59,539,60,25,30
1500000US060371061132,060371061132,"Block Group 2, Census Tract 1061.13, Los Angeles County, California",391,62,385,62,6,9
1500000US060371061141,060371061141,"Block Group 1, Census Tract 1061.14, Los Angeles County, California",1304,89,1221,107,83,66
1500000US060371061142,060371061142,"Block Group 2, Census Tract 1061.14, Los Angeles County, California",343,78,305,72,38,42
1500000US060371064031,060371064031,"Block Group 1, Census Tract 1064.03, Los Angeles County, California",323,52,298,52,25,24
1500000US060371064032,060371064032,"Block Group 2, Census Tract 1064.03, Los Angeles County, California",269,52,252,53,17,21
1500000US060371064033,060371064033,"Block Group 3, Census Tract 1064.03, Los Angeles County, California",252,53,214,52,38,28
1500000US060371064051,060371064051,"Block Group 1, Census Tract 1064.05, Los Angeles County, California",425,99,425,99,0,12
1500000US060371064052,060371064052,"Block Group 2, Census Tract 1064.05, Los Angeles County, California",386,88,316,90,70,73
1500000US060371064053,060371064053,"Block Group 3, Census Tract 1064.05, Los Angeles County, California",368,96,344,89,24,39
1500000US060371064061,060371064061,"Block Group 1, Census Tract 1064.06, Los Angeles County, California",1036,139,969,128,67,74
1500000US060371064062,060371064062,"Block Group 2, Census Tract 1064.06, Los Angeles County, California",201,93,201,93,0,12
1500000US060371064063,060371064063,"Block Group 3, Census Tract 1064.06, Los Angeles County, California",391,93,391,93,0,12
1500000US060371064071,060371064071,"Block Group 1, Census Tract 1064.07, Los Angeles County, California",563,70,500,75,63,45
1500000US060371064072,060371064072,"Block Group 2, Census Tract 1064.07, Los Angeles County, California",352,70,298,74,54,41
1500000US060371064081,060371064081,"Block Group 1, Census Tract 1064.08, Los Angeles County, California",829,49,777,52,52,35
1500000US060371064082,060371064082,"Block Group 2, Census Tract 1064.08, Los Angeles County, California",199,50,199,50,0,12
1500000US060371065101,060371065101,"Block Group 1, Census Tract 1065.10, Los Angeles County, California",442,87,417,101,25,39
1500000US060371065102,060371065102,"Block Group 2, Census Tract 1065.10, Los Angeles County, California",512,92,494,90,18,27
1500000US060371065103,060371065103,"Block Group 3, Census Tract 1065.10, Los Angeles County, California",689,97,617,110,72,60
1500000US060371065201,060371065201,"Block Group 1, Census Tract 1065.20, Los Angeles County, California",579,81,540,78,39,44
1500000US060371065202,060371065202,"Block Group 2, Census Tract 1065.20, Los Angeles County, California",491,83,491,83,0,12
1500000US060371065203,060371065203,"Block Group 3, Census Tract 1065.20, Los Angeles County, California",323,67,323,67,0,12
1500000US060371066031,060371066031,"Block Group 1, Census Tract 1066.03, Los Angeles County, California",472,54,469,54,3,5
1500000US060371066032,060371066032,"Block Group 2, Census Tract 1066.03, Los Angeles County, California",522,53,509,51,13,19
1500000US060371066041,060371066041,"Block Group 1, Census Tract 1066.04, Los Angeles County, California",57,39,57,39,0,12
1500000US060371066042,060371066042,"Block Group 2, Census Tract 1066.04, Los Angeles County, California",619,98,544,101,75,66
1500000US060371066043,060371066043,"Block Group 3, Census Tract 1066.04, Los Angeles County, California",228,84,228,84,0,12
1500000US060371066044,060371066044,"Block Group 4, Census Tract 1066.04, Los Angeles County, California",320,91,320,91,0,12
1500000US060371066411,060371066411,"Block Group 1, Census Tract 1066.41, Los Angeles County, California",799,17,720,47,79,48
1500000US060371066421,060371066421,"Block Group 1, Census Tract 1066.42, Los Angeles County, California",429,76,429,76,0,12
1500000US060371066422,060371066422,"Block Group 2, Census Tract 1066.42, Los Angeles County, California",377,64,377,64,0,12
1500000US060371066423,060371066423,"Block Group 3, Census Tract 1066.42, Los Angeles County, California",306,71,306,71,0,12
1500000US060371066431,060371066431,"Block Group 1, Census Tract 1066.43, Los Angeles County, California",849,73,843,72,6,10
1500000US060371066432,060371066432,"Block Group 2, Census Tract 1066.43, Los Angeles County, California",246,64,242,66,4,10
1500000US060371066433,060371066433,"Block Group 3, Census Tract 1066.43, Los Angeles County, California",274,51,251,58,23,29
1500000US060371066451,060371066451,"Block Group 1, Census Tract 1066.45, Los Angeles County, California",481,62,454,70,27,33
1500000US060371066452,060371066452,"Block Group 2, Census Tract 1066.45, Los Angeles County, California",741,62,691,66,50,49
1500000US060371066461,060371066461,"Block Group 1, Census Tract 1066.46, Los Angeles County, California",575,48,575,48,0,12
1500000US060371066462,060371066462,"Block Group 2, Census Tract 1066.46, Los Angeles County, California",412,45,400,45,12,19
1500000US060371066481,060371066481,"Block Group 1, Census Tract 1066.48, Los Angeles County, California",758,60,730,61,28,31
1500000US060371066482,060371066482,"Block Group 2, Census Tract 1066.48, Los Angeles County, California",276,55,263,55,13,21
1500000US060371066491,060371066491,"Block Group 1, Census Tract 1066.49, Los Angeles County, California",286,51,261,53,25,36
1500000US060371066492,060371066492,"Block Group 2, Census Tract 1066.49, Los Angeles County, California",463,54,448,56,15,24
1500000US060371070101,060371070101,"Block Group 1, Census Tract 1070.10, Los Angeles County, California",759,29,741,34,18,21
1500000US060371070201,060371070201,"Block Group 1, Census Tract 1070.20, Los Angeles County, California",988,90,938,95,50,59
1500000US060371070202,060371070202,"Block Group 2, Census Tract 1070.20, Los Angeles County, California",314,80,273,80,41,59
1500000US060371081011,060371081011,"Block Group 1, Census Tract 1081.01, Los Angeles County, California",805,15,797,19,8,12
1500000US060371081021,060371081021,"Block Group 1, Census Tract 1081.02, Los Angeles County, California",1260,18,1208,58,52,57
1500000US060371081031,060371081031,"Block Group 1, Census Tract 1081.03, Los Angeles County, California",529,78,495,77,34,48
1500000US060371081032,060371081032,"Block Group 2, Census Tract 1081.03, Los Angeles County, California",554,78,554,78,0,12
1500000US060371081041,060371081041,"Block Group 1, Census Tract 1081.04, Los Angeles County, California",595,12,595,12,0,12
1500000US060371082011,060371082011,"Block Group 1, Census Tract 1082.01, Los Angeles County, California",910,130,889,129,21,34
1500000US060371082012,060371082012,"Block Group 2, Census Tract 1082.01, Los Angeles County, California",1062,130,1052,131,10,16
1500000US060371082021,060371082021,"Block Group 1, Census Tract 1082.02, Los Angeles County, California",2368,53,2268,106,100,91
1500000US060371091001,060371091001,"Block Group 1, Census Tract 1091, Los Angeles County, California",380,55,353,54,27,30
1500000US060371091002,060371091002,"Block Group 2, Census Tract 1091, Los Angeles County, California",367,47,348,42,19,22
1500000US060371092001,060371092001,"Block Group 1, Census Tract 1092, Los Angeles County, California",246,69,212,60,34,52
1500000US060371092002,060371092002,"Block Group 2, Census Tract 1092, Los Angeles County, California",357,65,331,69,26,30
1500000US060371092003,060371092003,"Block Group 3, Census Tract 1092, Los Angeles County, California",414,74,379,84,35,49
1500000US060371093001,060371093001,"Block Group 1, Census Tract 1093, Los Angeles County, California",281,53,257,52,24,37
1500000US060371093002,060371093002,"Block Group 2, Census Tract 1093, Los Angeles County, California",394,49,394,49,0,12
1500000US060371093003,060371093003,"Block Group 3, Census Tract 1093, Los Angeles County, California",252,49,252,49,0,12
1500000US060371094001,060371094001,"Block Group 1, Census Tract 1094, Los Angeles County, California",355,73,293,78,62,59
1500000US060371094002,060371094002,"Block Group 2, Census Tract 1094, Los Angeles County, California",335,77,330,77,5,8
1500000US060371094003,060371094003,"Block Group 3, Census Tract 1094, Los Angeles County, California",417,88,398,91,19,29
1500000US060371095001,060371095001,"Block Group 1, Census Tract 1095, Los Angeles County, California",260,76,227,72,33,41
1500000US060371095002,060371095002,"Block Group 2, Census Tract 1095, Los Angeles County, California",523,79,501,76,22,27
1500000US060371095003,060371095003,"Block Group 3, Census Tract 1095, Los Angeles County, California",308,72,288,68,20,33
1500000US060371096011,060371096011,"Block Group 1, Census Tract 1096.01, Los Angeles County, California",254,76,254,76,0,12
1500000US060371096012,060371096012,"Block Group 2, Census Tract 1096.01, Los Angeles County, California",304,67,260,71,44,41
1500000US060371096013,060371096013,"Block Group 3, Census Tract 1096.01, Los Angeles County, California",370,84,345,83,25,38
1500000US060371096014,060371096014,"Block Group 4, Census Tract 1096.01, Los Angeles County, California",390,77,379,78,11,19
1500000US060371096031,060371096031,"Block Group 1, Census Tract 1096.03, Los Angeles County, California",347,72,322,75,25,38
1500000US060371096032,060371096032,"Block Group 2, Census Tract 1096.03, Los Angeles County, California",606,90,582,95,24,38
1500000US060371096033,060371096033,"Block Group 3, Census Tract 1096.03, Los Angeles County, California",388,82,363,81,25,38
1500000US060371096041,060371096041,"Block Group 1, Census Tract 1096.04, Los Angeles County, California",258,52,258,52,0,12
1500000US060371096042,060371096042,"Block Group 2, Census Tract 1096.04, Los Angeles County, California",309,55,309,55,0,12
1500000US060371096043,060371096043,"Block Group 3, Census Tract 1096.04, Los Angeles County, California",352,53,331,58,21,27
1500000US060371097001,060371097001,"Block Group 1, Census Tract 1097, Los Angeles County, California",393,96,347,88,46,59
1500000US060371097002,060371097002,"Block Group 2, Census Tract 1097, Los Angeles County, California",693,109,693,109,0,12
