"GEO_ID","NAME","B25026_001E","B25026_001M","B25026_002E","B25026_002M","B25026_003E","B25026_003M","B25026_004E","B25026_004M","B25026_005E","B25026_005M","B25026_006E","B25026_006M","B25026_007E","B25026_007M","B25026_008E","B25026_008M","B25026_009E","B25026_009M","B25026_010E","B25026_010M","B25026_011E","B25026_011M","B25026_012E","B25026_012M","B25026_013E","B25026_013M","B25026_014E","B25026_014M","B25026_015E","B25026_015M"
"id","Geographic Area Name","Estimate!!Total population in occupied housing units","Margin of Error!!Total population in occupied housing units","Estimate!!Total population in occupied housing units!!Owner occupied","Margin of Error!!Total population in occupied housing units!!Owner occupied","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Estimate!!Total population in occupied housing units!!Renter occupied","Margin of Error!!Total population in occupied housing units!!Renter occupied","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier"
"1600000US0673612","Spreckels CDP, California","385","266","246","208","0","12","18","28","0","12","139","169","16","25","73","117","139","165","0","12","0","12","101","163","38","46","0","12","0","12"
"1600000US0623462","Fallbrook CDP, California","32834","1300","19181","1348","951","542","1195","402","4161","764","5967","866","3235","644","3672","750","13653","1438","900","406","2828","925","6777","1096","2576","942","453","225","119","71"
"1600000US0630703","Granite Hills CDP, California","2823","482","2538","487","238","174","139","117","539","361","302","153","577","274","743","263","285","220","0","12","6","9","279","220","0","12","0","12","0","12"
"1600000US0629350","Georgetown CDP, California","2559","747","2063","742","27","47","104","96","192","129","1087","686","406","207","247","149","496","348","22","30","192","251","104","166","178","192","0","12","0","12"
"1600000US0644784","McCloud CDP, California","1067","201","766","178","0","12","25","27","137","90","213","149","108","51","283","103","301","137","11","12","89","76","112","76","79","88","7","11","3","6"
"1600000US0648690","Montague city, California","1489","241","815","176","0","12","15","15","200","123","294","112","117","48","189","77","674","214","15","22","106","79","479","189","51","48","3","4","20","30"
"1600000US0616630","Cottonwood CDP, California","3289","631","2147","587","0","12","240","165","797","476","428","198","357","221","325","220","1142","513","144","236","193","178","638","393","167","145","0","12","0","12"
"1600000US0671568","Shingletown CDP, California","2272","353","1519","268","0","12","133","122","289","154","613","245","332","174","152","78","753","325","112","169","18","27","557","282","66","84","0","12","0","12"
"1600000US0603209","August CDP, California","8663","1222","3501","795","65","79","20","31","577","321","994","511","1152","602","693","314","5162","1156","279","229","799","511","2945","881","515","323","571","614","53","80"
"1600000US0622790","Escalon city, California","7485","38","4936","786","81","89","230","165","1355","583","1693","617","1153","747","424","224","2549","785","56","86","632","539","926","419","861","490","74","77","0","17"
"1600000US0660706","Ridgemark CDP, California","3042","184","2199","337","65","64","68","46","685","205","628","209","540","123","213","63","843","319","14","21","394","281","353","158","71","70","11","12","0","12"
"1600000US0610816","Cantua Creek CDP, California","267","182","267","182","0","12","0","12","0","12","98","108","126","159","43","66","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0670770","Sebastopol city, California","7543","80","3910","517","99","132","210","109","600","248","888","258","893","270","1220","478","3633","507","324","206","143","112","1577","367","1341","459","231","188","17","27"
"1600000US0641166","Lemoore Station CDP, California","5200","395","0","17","0","17","0","17","0","17","0","17","0","17","0","17","5200","395","759","325","1442","504","2701","521","298","204","0","17","0","17"
"1600000US0655856","Parlier city, California","15120","20","6007","835","52","82","16","27","981","354","2376","682","1228","509","1354","336","9113","835","315","220","1401","503","4959","950","1770","489","414","266","254","183"
"1600000US0685614","Willowbrook CDP, California","22271","1211","9836","1086","406","284","372","275","1391","439","3721","1015","1826","701","2120","639","12435","1385","545","420","1913","560","5286","1206","3655","941","527","281","509","340"
"1600000US0633549","Hidden Valley Lake CDP, California","6044","699","4431","681","49","62","451","256","1555","507","1674","595","479","252","223","131","1613","624","429","444","330","268","717","391","52","64","41","50","44","73"
"1600000US0640130","Lancaster city, California","152710","379","83496","2495","1824","545","6646","1093","23758","1959","32904","2268","12666","1498","5698","856","69214","2477","2744","654","9367","1345","41441","2479","12502","1562","2593","943","567","310"
"1600000US0663218","Rowland Heights CDP, California","50412","1095","32438","1490","457","266","1401","489","4965","847","10210","1062","8513","1075","6892","686","17974","1314","967","445","4681","963","7925","1113","3706","685","506","187","189","101"
"1600000US0648298","Mi-Wuk Village CDP, California","1133","459","936","425","34","54","63","105","59","77","589","379","124","139","67","107","197","220","88","144","0","12","109","168","0","12","0","12","0","12"
"1600000US0611446","Carpinteria city, California","13517","58","7059","783","180","126","165","106","1909","478","1639","477","1538","602","1628","402","6458","786","435","244","769","399","2897","727","1901","699","229","175","227","239"
"1600000US0604772","Beckwourth CDP, California","214","132","214","132","0","12","21","35","42","41","151","129","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0648760","Montara CDP, California","2692","567","2409","600","0","12","231","351","207","331","596","344","509","345","866","479","283","158","0","12","53","87","188","155","0","12","0","12","42","70"
"1600000US0664434","San Anselmo town, California","12492","51","10037","410","181","174","352","202","2133","576","3246","554","1707","383","2418","357","2455","404","198","134","350","169","1247","325","352","166","226","112","82","65"
"1600000US0686878","Yosemite Lakes CDP, California","5647","466","4421","421","100","66","191","127","1004","305","1902","428","890","330","334","164","1226","521","274","372","369","277","218","142","312","288","53","64","0","17"
"1600000US0659500","Rancho Mirage city, California","17969","66","14638","493","450","183","898","254","4099","559","5698","615","2080","320","1413","343","3331","485","386","244","453","189","1657","325","405","194","314","211","116","75"
"1600000US0640704","Lathrop city, California","21370","50","14419","1173","511","260","1582","497","5050","948","4861","777","1196","362","1219","370","6951","1178","483","391","1533","832","3624","718","848","321","361","364","102","53"
"1600000US0621936","El Granada CDP, California","5797","679","4818","749","54","67","46","51","790","332","2391","826","522","254","1015","553","979","501","0","17","238","303","430","400","200","174","111","148","0","17"
"1600000US0668252","San Mateo city, California","102412","367","56982","1522","1049","307","3338","586","12951","1227","17690","1433","9443","1004","12511","930","45430","1530","3955","683","9125","1178","19083","1814","11079","1745","1349","510","839","254"
"1600000US0673388","South Taft CDP, California","1526","329","715","252","23","35","104","97","90","135","317","208","140","119","41","47","811","338","57","58","248","228","483","288","23","37","0","12","0","12"
"1600000US0607568","Boron CDP, California","2312","317","1170","182","6","9","76","59","306","154","416","148","132","70","234","74","1142","377","33","31","332","186","548","349","148","79","58","63","23","29"
"1600000US0623042","Eureka city, California","25771","271","11709","1042","83","64","474","264","2986","657","3437","736","2365","601","2364","444","14062","984","1368","436","2560","699","6828","1057","2763","721","313","213","230","169"
"1600000US0636882","Isleton city, California","583","126","326","86","0","12","9","10","111","69","114","71","23","20","69","42","257","100","9","12","46","58","113","76","62","60","18","30","9","10"
"1600000US0639108","Ladera Heights CDP, California","7073","745","5296","703","24","42","233","221","929","437","1188","440","1261","621","1661","345","1777","433","0","17","263","168","595","254","421","282","498","303","0","17"
"1600000US0684592","Westmont CDP, California","33578","1534","9964","1079","120","104","485","290","2293","731","2407","603","1543","483","3116","639","23614","1481","628","294","3687","868","10726","1216","5732","741","1972","559","869","471"
"1600000US0623294","Fair Oaks CDP, California","30317","962","21158","1076","688","362","1537","688","5026","671","5741","691","3966","549","4200","448","9159","922","809","339","2499","638","4195","830","1403","383","179","107","74","49"
"1600000US0603526","Bakersfield city, California","371228","647","218855","4814","5637","1180","19453","2104","62259","3380","86629","4420","28984","2319","15893","1469","152373","4800","14016","1588","36913","3215","75535","4565","21055","1894","3858","839","996","443"
"1600000US0609360","Cabazon CDP, California","3347","710","1727","522","38","61","72","104","430","289","571","389","213","261","403","298","1620","729","0","12","0","12","1278","618","275","318","67","87","0","12"
"1600000US0616350","Corona city, California","164649","192","109688","2063","3060","853","6777","1134","25507","2120","41332","2508","21926","1538","11086","1358","54961","2071","4867","993","12755","1599","25960","2117","8672","1643","1932","691","775","349"
"1600000US0686244","Woodcrest CDP, California","17062","1296","15589","1280","329","262","1560","561","2894","823","6551","1223","1902","451","2353","409","1473","558","207","329","276","208","755","351","206","202","9","14","20","30"
"1600000US0645358","Mammoth Lakes town, California","7931","37","3254","648","169","179","316","347","824","534","831","371","842","424","272","200","4677","656","139","133","1448","469","1945","541","981","528","134","142","30","52"
"1600000US0626028","French Camp CDP, California","1578","470","639","215","93","120","0","12","53","69","121","93","284","165","88","70","939","430","416","399","91","83","137","109","165","111","0","12","130","95"
"1600000US0613966","Clearlake Oaks CDP, California","2279","428","1519","415","40","41","164","145","506","250","426","225","134","97","249","172","760","356","15","17","394","262","260","174","91","90","0","12","0","12"
"1600000US0610928","Canyon Lake city, California","11093","33","8853","619","527","350","598","222","2117","623","3455","658","1327","419","829","319","2240","618","73","88","307","196","1689","607","145","201","16","26","10","16"
"1600000US0686034","Winters city, California","7123","43","4960","782","76","98","329","250","943","527","1508","589","1120","477","984","561","2163","787","0","17","255","237","1267","627","569","420","33","35","39","99"
"1600000US0618324","Deer Park CDP, California","887","191","686","190","17","23","9","13","71","57","216","125","200","181","173","84","201","103","66","76","0","12","15","17","94","64","10","16","16","25"
"1600000US0677924","Tara Hills CDP, California","5383","540","3394","486","21","32","222","269","840","374","1064","354","512","244","735","210","1989","571","315","404","185","190","882","403","426","235","162","157","19","29"
"1600000US0647710","Mill Valley city, California","14266","31","10797","526","147","167","556","265","2509","562","2780","588","2518","582","2287","394","3469","530","437","213","570","212","1675","521","482","212","206","136","99","115"
"1600000US0641040","Le Grand CDP, California","1726","193","1041","170","30","50","17","24","251","119","201","90","344","123","198","71","685","175","11","18","27","42","351","162","254","117","18","28","24","19"
"1600000US0608142","Brentwood city, California","60244","214","44301","1392","1608","631","5239","1201","12033","1486","18974","1614","5101","1002","1346","436","15943","1372","331","195","3707","1035","9595","1390","2123","649","175","207","12","21"
"1600000US0657764","Pleasant Hill city, California","34338","170","22654","936","807","385","1080","337","5614","902","6017","840","4778","766","4358","566","11684","924","928","385","2343","601","6832","883","1264","381","253","142","64","76"
"1600000US0662938","Roseville city, California","132063","271","89585","1910","3086","694","8682","1173","23843","1813","34020","1767","14137","999","5817","646","42478","1894","5108","1008","10324","1224","21269","1888","4956","843","549","230","272","144"
"1600000US0685586","Williams city, California","5099","111","3260","442","68","126","0","17","1142","393","1032","374","954","378","64","60","1839","446","229","232","471","301","813","336","291","216","35","58","0","17"
"1600000US0644364","Loyalton city, California","1122","194","701","195","11","18","0","12","51","34","229","129","148","103","262","99","421","133","31","36","3","7","352","134","23","24","5","9","7","10"
"1600000US0676015","Sunnyside-Tahoe City CDP, California","1210","302","973","298","5","8","75","64","297","187","233","138","181","148","182","114","237","114","29","31","40","60","76","59","44","44","42","65","6","8"
"1600000US0621061","East Richmond Heights CDP, California","3209","338","2474","376","14","25","73","78","265","198","671","259","707","270","744","261","735","313","9","16","111","89","199","123","358","265","0","12","58","77"
"1600000US0613210","Chino city, California","70523","1306","44503","1774","1252","422","2482","611","9669","1015","15630","1353","8089","1062","7381","930","26020","1855","1404","499","5287","988","14133","1421","3914","1025","600","294","682","416"
"1600000US0664308","Salton Sea Beach CDP, California","352","240","178","139","0","12","0","12","0","12","60","57","0","12","118","125","174","194","19","31","0","12","155","191","0","12","0","12","0","12"
"1600000US0624092","Fillmore city, California","15409","107","9990","860","260","397","614","317","2357","769","3214","747","1820","835","1725","456","5419","868","230","225","742","431","2283","605","1230","647","133","124","801","645"
"1600000US0622370","El Rio CDP, California","6495","522","3256","634","10","27","180","153","520","318","571","349","595","385","1380","555","3239","642","22","34","322","275","1700","590","937","458","168","142","90","115"
"1600000US0681652","Vallecito CDP, California","183","100","152","94","0","12","0","12","0","12","95","89","10","16","47","39","31","37","0","12","16","26","15","26","0","12","0","12","0","12"
"1600000US0665000","San Bernardino city, California","204124","1015","97422","2893","1515","548","5908","932","21864","2157","35424","2287","18273","1512","14438","1200","106702","3014","6238","1196","20988","2150","57629","3523","17517","1842","2664","698","1666","477"
"1600000US0654274","Orland city, California","7528","35","3565","582","0","17","372","307","750","455","1006","334","733","402","704","211","3963","583","206","210","953","476","2316","614","457","350","13","21","18","30"
"1600000US0663316","Running Springs CDP, California","4296","623","2466","534","154","219","151","87","545","275","708","273","482","231","426","169","1830","455","266","267","377","202","1118","357","49","58","20","32","0","12"
"1600000US0618485","Delleker CDP, California","514","251","409","252","139","176","0","12","138","111","109","114","23","25","0","12","105","143","0","12","0","12","105","143","0","12","0","12","0","12"
"1600000US0623150","Fairbanks Ranch CDP, California","2901","856","2351","784","0","12","237","346","638","407","736","611","648","382","92","83","550","626","300","480","0","12","250","405","0","12","0","12","0","12"
"1600000US0636294","Imperial Beach city, California","26687","249","7840","975","337","197","665","236","1464","465","1654","491","1426","463","2294","496","18847","1004","1982","733","3781","652","8076","972","4369","919","407","145","232","168"
"1600000US0658520","Poway city, California","49191","296","36194","1221","1186","451","2463","623","8334","873","10376","1131","7263","809","6572","839","12997","1287","1104","456","2562","707","6234","950","2482","663","494","284","121","94"
"1600000US0681736","Valley Center CDP, California","9012","846","7545","997","301","219","1174","577","1561","686","2265","615","1497","497","747","316","1467","554","73","107","412","333","618","368","329","206","3","6","32","28"
"1600000US0616035","Concow CDP, California","743","171","535","146","52","76","15","18","82","61","159","104","84","55","143","93","208","107","13","14","0","12","117","80","29","27","49","71","0","12"
"1600000US0630994","Greenfield city, California","17228","33","7641","888","303","232","394","252","1725","646","2427","618","1874","561","918","355","9587","886","497","319","1305","662","4893","1127","2821","956","61","97","10","17"
"1600000US0654848","Pacific Grove city, California","15325","104","7505","503","166","108","510","160","1607","325","1740","336","1313","247","2169","321","7820","499","636","206","1449","355","3029","476","2261","362","396","140","49","31"
"1600000US0664476","San Ardo CDP, California","554","212","102","88","0","12","0","12","32","55","0","12","53","70","17","20","452","199","0","12","112","83","186","128","84","62","67","106","3","4"
"1600000US0670742","Seaside city, California","32769","289","12556","974","168","131","404","230","2519","576","3890","885","1840","412","3735","602","20213","996","1554","467","3510","775","7946","1125","5188","906","1560","569","455","306"
"1600000US0675630","Suisun City city, California","29262","73","17534","1370","647","336","1199","379","3997","815","5809","872","3481","789","2401","457","11728","1363","505","318","1724","584","7526","1253","1654","611","287","280","32","51"
"1600000US0659426","Rancho Calaveras CDP, California","7021","668","5289","937","0","17","496","307","1189","787","2572","871","710","321","322","196","1732","888","0","17","364","336","1032","805","336","427","0","17","0","17"
"1600000US0602364","Apple Valley town, California","71856","134","44722","1842","1843","548","4625","1033","13447","1606","13380","1373","6972","897","4455","663","27134","1853","2396","698","5083","1042","14654","1837","4259","996","519","270","223","159"
"1600000US0604030","Barstow city, California","23550","135","9999","789","148","174","685","380","2186","617","3400","672","1426","429","2154","398","13551","802","1335","599","4179","870","6064","1045","1645","579","272","180","56","57"
"1600000US0606635","Big River CDP, California","1145","139","802","139","23","24","76","65","132","60","364","97","93","48","114","70","343","103","47","42","11","19","254","88","6","9","19","18","6","9"
"1600000US0630282","Golden Hills CDP, California","9407","669","6854","870","770","597","384","307","1988","639","2258","714","1112","435","342","215","2553","704","23","37","643","384","1350","582","519","358","18","29","0","17"
"1600000US0637946","Keene CDP, California","313","200","162","124","0","12","0","12","36","73","100","94","0","12","26","41","151","163","0","12","0","12","16","27","0","12","37","56","98","155"
"1600000US0610032","Calwa CDP, California","1974","714","552","290","0","12","0","12","78","140","109","140","218","219","147","165","1422","665","266","295","542","427","377","300","34","54","27","42","176","290"
"1600000US0644280","Lost Hills CDP, California","1943","265","780","201","0","12","90","79","64","61","532","168","47","51","47","42","1163","262","86","99","252","130","431","174","276","152","118","105","0","12"
"1600000US0614190","Cloverdale city, California","8698","86","5586","566","69","74","350","164","1528","504","2247","581","915","274","477","172","3112","581","282","228","489","251","1460","534","726","517","136","147","19","30"
"1600000US0611964","Castro Valley CDP, California","62083","1247","44389","1520","1472","566","3557","834","8723","1156","13552","1137","9257","994","7828","848","17694","1231","1215","449","2682","598","9088","1152","3710","768","631","251","368","161"
"1600000US0614218","Clovis city, California","106196","118","65926","1777","3240","914","6881","958","17826","1462","24536","1524","8634","801","4809","645","40270","1771","4598","1197","9606","1241","20128","1694","4782","883","899","331","257","166"
"1600000US0630028","Glen Ellen CDP, California","727","237","619","239","0","12","36","57","172","191","17","27","148","140","246","212","108","102","0","12","36","59","72","86","0","12","0","12","0","12"
"1600000US0662546","Rohnert Park city, California","42643","55","22196","1404","765","371","1256","328","4919","886","6564","993","5058","772","3634","605","20447","1411","1695","565","3647","853","10946","1394","3587","1028","483","233","89","74"
"1600000US0613014","Chico city, California","88619","456","39529","1491","1094","341","3222","658","10391","1383","14348","1202","6704","845","3770","473","49090","1524","6419","1207","13852","1257","22772","1850","5068","837","772","234","207","88"
"1600000US0654388","Oroville East CDP, California","7349","482","6001","440","64","61","443","206","1679","420","1704","318","1162","304","949","262","1348","372","79","75","455","258","360","187","429","277","23","17","2","4"
"1600000US0628182","Garden Acres CDP, California","10696","835","5875","958","0","19","342","309","1335","528","1776","608","1317","478","1105","423","4821","1064","120","158","1283","600","1806","666","1517","642","95","98","0","19"
"1600000US0641558","Lincoln Village CDP, California","4759","433","2965","614","12","19","394","355","1060","456","475","258","494","315","530","216","1794","579","0","12","137","214","1216","489","404","333","23","34","14","23"
"1600000US0611194","Carlsbad city, California","113158","198","74385","2143","1380","456","6001","1154","20462","1889","27721","1762","10828","1403","7993","907","38773","2142","3828","1036","7768","1536","17150","1913","9025","1491","827","430","175","112"
"1600000US0613392","Chula Vista city, California","264469","348","158490","3847","3647","1277","11851","1625","44587","3697","59174","3888","22065","1803","17166","1449","105979","3854","8299","1878","23483","2300","50867","3696","18499","2299","3004","769","1827","529"
"1600000US0633532","Hidden Meadows CDP, California","3361","434","3122","411","0","12","240","150","677","290","1576","448","395","170","234","124","239","200","50","94","73","112","103","121","13","21","0","12","0","12"
"1600000US0637120","Jamul CDP, California","5344","490","4631","539","212","339","281","207","822","327","1378","386","997","337","941","308","713","251","0","17","190","202","298","153","14","20","138","149","73","120"
"1600000US0640004","La Mesa city, California","58761","157","24229","1402","514","226","1880","709","6278","1068","5863","925","4366","638","5328","703","34532","1414","3595","648","6864","996","16049","1403","6625","1332","734","274","665","339"
"1600000US0602812","Aromas CDP, California","2553","472","1951","476","30","47","16","26","287","218","371","227","718","241","529","285","602","339","0","12","153","140","372","255","61","67","16","24","0","12"
"1600000US0607578","Boronda CDP, California","1066","521","623","300","0","12","0","12","87","101","271","244","63","83","202","168","443","467","0","12","0","12","0","12","443","467","0","12","0","12"
"1600000US0630392","Gonzales city, California","8393","34","4337","610","157","192","165","173","384","214","1739","472","1034","468","858","324","4056","613","25","40","463","276","1743","578","1605","554","178","224","42","66"
"1600000US0645778","Marina city, California","20666","205","8932","641","71","63","612","242","1957","508","1896","452","2018","485","2378","483","11734","636","744","329","2385","712","5807","777","2107","517","420","196","271","162"
"1600000US0655044","Pajaro CDP, California","3480","528","387","268","0","12","0","12","0","12","129","137","165","225","93","80","3093","545","35","51","502","425","807","474","1326","552","375","245","48","56"
"1600000US0681554","Vacaville city, California","91281","275","56243","1439","1887","615","5328","843","13646","1439","17848","1349","9872","1014","7662","831","35038","1490","3418","795","7350","1018","17663","1628","5083","883","1187","431","337","207"
"1600000US0647086","Mesa Vista CDP, California","278","107","278","107","0","12","16","15","86","85","101","63","30","22","45","50","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0612132","Cayucos CDP, California","2692","361","1636","248","0","12","70","66","301","135","618","220","199","74","448","158","1056","286","130","94","266","187","414","174","225","131","0","12","21","33"
"1600000US0678162","Templeton CDP, California","7841","804","6317","782","214","178","281","241","2329","556","1452","420","1537","514","504","236","1524","375","0","17","360","236","974","354","138","112","42","50","10","17"
"1600000US0620242","Dunsmuir city, California","1589","170","862","176","29","25","148","137","106","59","243","82","146","55","190","52","727","173","115","94","112","57","306","104","140","54","42","52","12","12"
"1600000US0631134","Greenview CDP, California","283","148","196","128","0","12","0","12","0","12","51","76","79","106","66","65","87","107","19","29","0","12","68","104","0","12","0","12","0","12"
"1600000US0644812","Macdoel CDP, California","105","108","0","12","0","12","0","12","0","12","0","12","0","12","0","12","105","108","0","12","0","12","105","108","0","12","0","12","0","12"
"1600000US0683850","Weed city, California","2542","91","1057","232","0","12","97","57","242","142","132","73","222","108","364","116","1485","227","91","65","176","141","914","203","222","109","30","35","52","42"
"1600000US0610088","Cambrian Park CDP, California","3066","395","2362","341","90","103","174","149","433","212","645","250","324","148","696","232","704","311","27","40","142","117","170","152","365","284","0","12","0","12"
"1600000US0610345","Campbell city, California","42157","156","22912","1156","800","265","1828","521","4877","699","7174","962","4104","668","4129","501","19245","1111","1466","405","4464","1036","8417","1000","3974","863","698","327","226","187"
"1600000US0617610","Cupertino city, California","60194","169","36322","1318","504","262","1862","549","7512","1049","13676","1115","6922","1015","5846","553","23872","1328","2489","555","5362","835","11646","1065","3822","673","205","149","348","196"
"1600000US0629504","Gilroy city, California","55027","321","32504","1576","815","309","3393","902","8540","1308","11793","1371","4366","866","3597","758","22523","1503","1060","616","4093","795","9254","1309","6693","1004","1061","570","362","188"
"1600000US0640426","Larkfield-Wikiup CDP, California","8866","825","5353","642","113","111","297","209","570","247","1765","508","1495","416","1113","323","3513","544","127","118","778","460","1890","579","597","238","91","80","30","38"
"1600000US0622146","Elmira CDP, California","285","142","40","46","0","12","0","12","0","12","17","27","0","12","23","37","245","147","57","91","120","176","68","75","0","12","0","12","0","12"
"1600000US0660984","Rio Vista city, California","8613","31","7062","416","242","133","508","195","2239","519","2868","515","506","251","699","325","1551","414","41","49","592","305","549","304","243","222","126","149","0","17"
"1600000US0681666","Vallejo city, California","119490","264","66327","2297","1313","407","4827","928","14896","1178","19327","1625","12474","1350","13490","1097","53163","2308","4455","1006","9459","1259","27278","1804","9718","1383","1170","543","1083","397"
"1600000US0608968","Burbank CDP, California","5252","401","2197","344","34","40","98","67","395","171","611","229","560","226","499","181","3055","448","115","106","527","253","1181","405","1050","429","182","130","0","17"
"1600000US0614498","Colfax city, California","2029","303","889","193","14","24","210","131","255","141","225","131","105","74","80","66","1140","261","106","91","136","133","698","242","125","101","70","58","5","8"
"1600000US0667126","San Joaquin city, California","4021","17","1683","353","0","12","133","124","72","87","657","296","746","290","75","93","2338","351","83","69","241","124","1323","355","549","261","118","117","24","37"
"1600000US0671246","Shaver Lake CDP, California","498","100","437","99","13","13","22","22","68","36","173","58","104","62","57","25","61","29","5","7","9","10","26","20","4","7","17","12","0","12"
"1600000US0601458","Alum Rock CDP, California","11479","980","7685","839","179","208","381","204","1259","419","2655","644","1403","610","1808","671","3794","980","0","19","928","523","1889","787","662","368","298","199","17","19"
"1600000US0627080","Fruitdale CDP, California","822","227","615","226","0","12","6","11","218","161","300","175","7","10","84","44","207","120","7","12","103","116","61","42","36","37","0","12","0","12"
"1600000US0643280","Los Altos city, California","30307","105","25495","630","305","151","1143","428","6348","615","7991","665","4688","674","5020","429","4812","627","458","204","1163","321","2530","533","539","196","35","29","87","70"
"1600000US0647766","Milpitas city, California","75300","556","48649","2032","1209","457","2969","754","10649","943","15041","1468","9765","973","9016","894","26651","1967","2423","894","6603","1312","10510","1373","6278","934","514","177","323","235"
"1600000US0649278","Morgan Hill city, California","43429","211","31149","1052","1006","340","2936","701","8407","1258","10461","1265","5204","685","3135","448","12280","1072","714","295","1842","585","5964","897","3004","683","710","415","46","37"
"1600000US0645120","Magalia CDP, California","12671","806","9661","803","265","191","852","407","1627","582","4248","898","2051","636","618","249","3010","736","183","160","1132","585","977","394","527","290","176","166","15","24"
"1600000US0655520","Paradise town, California","26046","165","17338","1261","502","305","1467","568","3928","855","5177","847","3605","691","2659","537","8708","1250","316","183","2844","968","4146","912","1110","462","224","193","68","64"
"1600000US0685600","Willits city, California","4806","91","2085","408","0","12","58","98","313","225","420","259","672","262","622","249","2721","388","105","73","422","224","1628","365","550","275","16","27","0","12"
"1600000US0677784","Talmage CDP, California","564","198","207","144","0","12","38","76","70","108","34","37","25","39","40","41","357","174","23","39","61","80","81","100","192","123","0","12","0","12"
"1600000US0634281","Home Garden CDP, California","1643","392","917","268","0","12","21","29","131","72","294","179","245","152","226","135","726","287","84","90","128","115","315","193","150","136","36","63","13","17"
"1600000US0631470","Guerneville CDP, California","4808","519","3008","494","34","37","74","49","607","321","843","264","923","253","527","201","1800","410","202","224","221","119","867","333","372","189","34","45","104","108"
"1600000US0645512","Manton CDP, California","356","147","141","55","0","12","0","12","22","29","60","39","28","27","31","31","215","146","33","48","0","12","175","147","0","12","7","10","0","12"
"1600000US0659604","Rancho Tehama Reserve CDP, California","1922","565","1527","518","0","12","321","254","527","350","471","297","112","76","96","102","395","277","262","267","95","95","29","45","9","14","0","12","0","12"
"1600000US0620270","Durham CDP, California","5836","428","4062","474","111","168","139","148","1052","410","1561","541","691","289","508","216","1774","572","198","290","504","394","643","320","369","297","43","67","17","28"
"1600000US0602700","Armona CDP, California","3790","630","1994","503","0","12","186","202","278","220","1041","460","38","46","451","211","1796","581","103","161","506","353","694","313","326","257","167","235","0","12"
"1600000US0636084","Huron city, California","7019","18","2106","477","0","17","13","24","476","376","860","383","650","329","107","110","4913","479","352","285","891","413","2240","661","1010","410","420","312","0","17"
"1600000US0608786","Buena Park city, California","81909","244","45675","1872","1404","719","2056","532","7358","1094","16078","1790","9633","1381","9146","1051","36234","1896","2252","795","6788","1262","17124","1825","7880","1334","1956","640","234","164"
"1600000US0668084","San Leandro city, California","89598","114","51451","1839","799","279","2564","657","9536","1222","18289","1821","10701","1200","9562","1029","38147","1842","2298","822","5914","1057","18183","1521","9332","1272","1693","457","727","307"
"1600000US0607750","Bowles CDP, California","140","64","74","63","0","12","0","12","25","36","0","12","27","57","22","25","66","39","0","12","0","12","0","12","39","31","27","38","0","12"
"1600000US0667056","Sanger city, California","24809","136","14037","1295","74","118","1134","672","2455","782","5718","1178","2632","861","2024","407","10772","1314","692","455","1554","572","4707","1059","2438","706","960","586","421","219"
"1600000US0600884","Alhambra city, California","84187","164","34290","1551","211","127","1133","290","5347","821","11355","1236","8292","1052","7952","779","49897","1590","2494","524","6832","995","22654","1621","11979","1332","4658","746","1280","454"
